family,n_per_state,seed,k,model_contains,certified,accepted,advantage_accept,value_accept,false_accept,false_nearopt,updates,backups,bound,proposal_value,old_value,accepted_value,baseline,matched,gap,value_lower_difference,min_advantage,cumulative_backups,cumulative_menu_pairs,cumulative_gate_policy_evaluations,plugin_improvement,plugin_harm
stochastic3,200,7,32,True,False,False,False,False,False,False,3,4,16.9477094487,0.732351904191,0.501826416597,0.501826416597,0.501826416597,0.849191216087,0.116839311896,-0.786455474667,-0.643401783718,12,432,6,0.381945699769,False
stochastic3,200,8,2,True,False,False,False,False,False,False,3,4,8.07983791409,0.562099288105,0.47204091942,0.47204091942,0.47204091942,0.567399331649,0.00530004354362,-0.768750238373,-0.203687102172,4,144,2,0.112213883437,False
stochastic3,200,8,8,True,False,False,False,False,False,False,3,4,16.1936360473,0.700425303537,0.47204091942,0.47204091942,0.47204091942,0.740738740802,0.0403134372647,-0.76722452353,-0.458000984731,8,288,4,0.316481721778,False
stochastic3,200,8,32,True,False,False,False,False,False,False,3,4,17.1928525237,0.640625385324,0.47204091942,0.47204091942,0.47204091942,0.822307460806,0.181682075482,-0.933020053709,-0.705039366934,12,432,6,0.421334645223,False
stochastic3,200,9,2,True,False,False,False,False,False,False,3,4,5.47407006331,0.612943545053,0.507521962555,0.507521962555,0.507521962555,0.613045724626,0.000102179573771,-0.664904876464,-0.167632681964,4,144,2,0.115342688095,False
stochastic3,200,9,8,True,False,False,False,False,False,False,3,4,13.8141041141,0.798404207594,0.507521962555,0.507521962555,0.507521962555,0.798404284362,7.67680483627e-08,-0.604735833281,-0.393367129362,8,288,4,0.313218625716,False
stochastic3,200,9,32,True,False,False,False,False,False,False,3,4,17.2531356756,0.903246215124,0.507521962555,0.507521962555,0.507521962555,0.903246215124,0,-0.765941010438,-0.664708350841,12,432,6,0.449703695957,False
stochastic3,200,10,2,True,False,False,False,False,False,False,3,4,8.84172050585,0.724622629808,0.567040523756,0.567040523756,0.567040523756,0.727655026419,0.00303239661147,-0.793292108098,-0.204369655135,4,144,2,0.129372368855,False
stochastic3,200,10,8,True,False,False,False,False,False,False,3,4,15.9964573317,0.856733502897,0.567040523756,0.567040523756,0.567040523756,0.869722126952,0.0129886240547,-0.751251833455,-0.369111523457,8,288,4,0.260557495303,False
stochastic3,200,10,32,True,False,False,False,False,False,False,3,4,16.7606789021,0.839179593444,0.567040523756,0.567040523756,0.567040523756,0.883645488806,0.0444658953624,-0.851625089817,-0.712325814515,12,432,6,0.291608019561,False
stochastic3,200,11,2,True,False,False,False,False,False,False,3,4,7.28999155798,0.487625805173,0.384175911106,0.384175911106,0.384175911106,0.492493498921,0.00486769374853,-0.690816146452,-0.178645711617,4,144,2,0.111024571187,False
stochastic3,200,11,8,True,False,False,False,False,False,False,3,4,13.9234732241,0.657758644209,0.384175911106,0.384175911106,0.384175911106,0.669123788916,0.0113651447065,-0.679280140554,-0.290707022675,8,288,4,0.301676058874,False
stochastic3,200,11,32,True,False,False,False,False,False,False,3,4,15.3687136376,0.844396708006,0.384175911106,0.384175911106,0.384175911106,0.84580732565,0.001410617644,-0.728025873988,-0.578321059394,12,432,6,0.511386310722,False
stochastic3,200,12,2,True,False,False,False,False,False,False,3,4,6.76645527128,0.40355893127,0.341431515101,0.341431515101,0.341431515101,0.409179310544,0.00562037927394,-0.660302778922,-0.176735168722,4,144,2,0.0779552953845,False
stochastic3,200,12,8,True,False,False,False,False,False,False,3,4,12.4999271799,0.512763928856,0.341431515101,0.341431515101,0.341431515101,0.523022406537,0.0102584776803,-0.672688653992,-0.440106243377,8,288,4,0.232230194655,False
stochastic3,200,12,32,True,False,False,False,False,False,False,3,4,13.2398360541,0.543759267718,0.341431515101,0.341431515101,0.341431515101,0.565353189243,0.0215939215255,-0.702576759396,-0.610165479426,12,432,6,0.281065695656,False
stochastic3,200,13,2,True,False,False,False,False,False,False,3,4,5.46114648184,0.359771157493,0.341461043898,0.341461043898,0.341461043898,0.385346958745,0.0255758012519,-0.719189525473,-0.19973214404,4,144,2,0.0482460164307,False
stochastic3,200,13,8,True,False,False,False,False,False,False,3,4,11.3822671329,0.499443144435,0.341461043898,0.341461043898,0.341461043898,0.550851660599,0.051408516164,-0.763305221147,-0.451155449481,8,288,4,0.170408717108,False
stochastic3,200,13,32,True,False,False,False,False,False,False,3,4,13.4786142981,0.737530766567,0.341461043898,0.341461043898,0.341461043898,0.769925952938,0.0323951863716,-0.808307542074,-0.590755073969,12,432,6,0.358005546087,False
stochastic3,200,14,2,True,False,False,False,False,False,False,3,4,7.8125155003,0.43968378391,0.383797429449,0.383797429449,0.383797429449,0.450752854881,0.011069070971,-0.788645340683,-0.201327860209,4,144,2,0.0802284096979,False
stochastic3,200,14,8,True,False,False,False,False,False,False,3,4,15.0925936758,0.518902901764,0.383797429449,0.383797429449,0.383797429449,0.535165817026,0.0162629152617,-0.82457624701,-0.509235959854,8,288,4,0.195170348097,False
stochastic3,200,14,32,True,False,False,False,False,False,False,3,4,16.1572524693,0.608883488546,0.383797429449,0.383797429449,0.383797429449,0.624567804433,0.0156843158875,-0.874461565224,-0.613629520197,12,432,6,0.309938380416,False
stochastic3,200,15,2,True,False,False,False,False,False,False,3,4,8.3554406997,0.417374258314,0.317885111458,0.317885111458,0.317885111458,0.417610249105,0.000235990790504,-0.646185710551,-0.153547392007,4,144,2,0.117208924455,False
stochastic3,200,15,8,True,False,False,False,False,False,False,3,4,15.5969972044,0.607970186661,0.317885111458,0.317885111458,0.317885111458,0.609717635652,0.00174744899071,-0.643938031837,-0.35365604042,8,288,4,0.371461973147,False
stochastic3,200,15,32,True,False,False,False,False,False,False,3,4,16.6174769381,0.76596276397,0.317885111458,0.317885111458,0.317885111458,0.776477481755,0.0105147177852,-0.708115302072,-0.626901435746,12,432,6,0.574274908839,False
stochastic3,200,16,2,True,False,False,False,False,False,False,3,4,8.44985132851,0.435610538543,0.306425744203,0.306425744203,0.306425744203,0.438152784138,0.00254224559452,-0.696914592473,-0.186751041008,4,144,2,0.135290242745,False
stochastic3,200,16,8,True,False,False,False,False,False,False,3,4,15.4608150121,0.698672701578,0.306425744203,0.306425744203,0.306425744203,0.698944530713,0.00027182913457,-0.646946000094,-0.39900803355,8,288,4,0.396566667738,False
stochastic3,200,16,32,True,False,False,False,False,False,False,3,4,16.6013392558,0.783038344998,0.306425744203,0.306425744203,0.306425744203,0.783538687461,0.000500342463335,-0.678968494366,-0.508145731456,12,432,6,0.508583681567,False
stochastic3,200,17,2,True,False,False,False,False,False,False,3,4,9.00762352743,0.351008090645,0.271211446631,0.271211446631,0.271211446631,0.360801074437,0.0097929837922,-0.639554354251,-0.156944299126,4,144,2,0.0996579827963,False
stochastic3,200,17,8,True,False,False,False,False,False,False,3,4,15.4084667728,0.646411956601,0.271211446631,0.271211446631,0.271211446631,0.675283943529,0.0288719869286,-0.594628886519,-0.417538432594,8,288,4,0.443919974881,False
stochastic3,200,17,32,True,False,False,False,False,False,False,3,4,16.5580654327,0.736260011359,0.271211446631,0.271211446631,0.271211446631,0.806391607676,0.0701315963166,-0.645647916919,-0.561829071053,12,432,6,0.610363824213,False
stochastic3,200,18,2,True,False,False,False,False,False,False,3,4,7.96328895639,0.238525918975,0.157298051271,0.157298051271,0.157298051271,0.241235281125,0.00270936214921,-0.567550292764,-0.143626867909,4,144,2,0.0872552436502,False
stochastic3,200,18,8,True,False,False,False,False,False,False,3,4,14.8084088414,0.43671416143,0.157298051271,0.157298051271,0.157298051271,0.444392634536,0.00767847310614,-0.526655362733,-0.331785011214,8,288,4,0.296776069505,False
stochastic3,200,18,32,True,False,False,False,False,False,False,3,4,16.1107681251,0.601168516223,0.157298051271,0.157298051271,0.157298051271,0.622400295772,0.0212317795493,-0.538160127487,-0.349737631673,12,432,6,0.455971294044,False
stochastic3,200,19,2,True,False,False,False,False,False,False,3,4,7.47164333859,0.343835534344,0.29152728755,0.29152728755,0.29152728755,0.346763738956,0.00292820461175,-0.701393022911,-0.182352704826,4,144,2,0.0656099479057,False
stochastic3,200,19,8,True,False,False,False,False,False,False,3,4,14.5727343652,0.446255296393,0.29152728755,0.29152728755,0.29152728755,0.453604891816,0.0073495954227,-0.725626000856,-0.43333936968,8,288,4,0.195884277941,False
stochastic3,200,19,32,True,False,False,False,False,False,False,3,4,15.8464522464,0.524898879028,0.29152728755,0.29152728755,0.29152728755,0.557630497507,0.0327316184798,-0.747794442491,-0.513848951372,12,432,6,0.341328701074,False
stochastic3,200,20,2,True,False,False,False,False,False,False,3,4,8.95425620963,0.645315600408,0.626613435487,0.626613435487,0.626613435487,0.652734868735,0.00741926832667,-0.728199563544,-0.176548976167,4,144,2,0.0330981723486,False
stochastic3,200,20,8,True,False,False,False,False,False,False,3,4,15.4979520138,0.696493389514,0.626613435487,0.626613435487,0.626613435487,0.740700007074,0.0442066175596,-0.849843737161,-0.393462751433,8,288,4,0.106279570678,False
stochastic3,200,20,32,True,False,False,False,False,False,False,3,4,16.3985539275,0.706386779304,0.626613435487,0.626613435487,0.626613435487,0.816798723408,0.110411944104,-0.954591573339,-0.584040528575,12,432,6,0.172264208475,False
stochastic3,200,21,2,True,False,False,False,False,False,False,3,4,8.66164768486,0.676903820471,0.520548084399,0.520548084399,0.520548084399,0.676927657412,2.38369408454e-05,-0.758989807393,-0.218882741472,4,144,2,0.178046180572,False
stochastic3,200,21,8,True,False,False,False,False,False,False,3,4,15.1994759939,0.784504392309,0.520548084399,0.520548084399,0.520548084399,0.78822506295,0.003720670641,-0.707389220435,-0.345200869116,8,288,4,0.305720117161,False
stochastic3,200,21,32,True,False,False,False,False,False,False,3,4,15.5380343961,0.781579164566,0.520548084399,0.520548084399,0.520548084399,0.792596850719,0.0110176861536,-0.794722230213,-0.510616391309,12,432,6,0.321204032478,False
stochastic3,200,22,2,True,False,False,False,False,False,False,3,4,9.54336455337,0.590259826583,0.430478233437,0.430478233437,0.430478233437,0.592494050157,0.00223422357375,-0.752485594002,-0.192815896632,4,144,2,0.162048037513,False
stochastic3,200,22,8,True,False,False,False,False,False,False,3,4,15.5605372829,0.713926831976,0.430478233437,0.430478233437,0.430478233437,0.724878981758,0.0109521497822,-0.738473579892,-0.3646367815,8,288,4,0.300306885842,False
stochastic3,200,22,32,True,False,False,False,False,False,False,3,4,15.7969020305,0.746472510068,0.430478233437,0.430478233437,0.430478233437,0.758998369564,0.0125258594959,-0.825908484732,-0.753091043285,12,432,6,0.338333042338,False
stochastic3,200,23,2,True,False,False,False,False,False,False,3,4,7.87572883661,0.477196495953,0.373822839172,0.373822839172,0.373822839172,0.477379223276,0.000182727322838,-0.698561081063,-0.126373620763,4,144,2,0.0999355697903,False
stochastic3,200,23,8,True,False,False,False,False,False,False,3,4,14.6460769702,0.604515642784,0.373822839172,0.373822839172,0.373822839172,0.605199952622,0.000684309837169,-0.661924684677,-0.396878624824,8,288,4,0.212352049393,False
stochastic3,200,23,32,True,False,False,False,False,False,False,3,4,15.5093078324,0.660706880349,0.373822839172,0.373822839172,0.373822839172,0.660869263888,0.000162383539393,-0.677897306933,-0.65377366722,12,432,6,0.23920796805,False
stochastic3,200,24,2,True,False,False,False,False,False,False,3,4,6.36573335346,0.375853356739,0.327854768375,0.327854768375,0.327854768375,0.388192802306,0.0123394455672,-0.659861432782,-0.179375831197,4,144,2,0.0688949004153,False
stochastic3,200,24,8,True,False,False,False,False,False,False,3,4,11.8889101493,0.48729754863,0.327854768375,0.327854768375,0.327854768375,0.505306633518,0.0180090848887,-0.644136051132,-0.388883738786,8,288,4,0.20605474561,False
stochastic3,200,24,32,True,False,False,False,False,False,False,3,4,12.9017029868,0.565478782154,0.327854768375,0.327854768375,0.327854768375,0.575185289941,0.0097065077872,-0.724159249396,-0.615431215434,12,432,6,0.314265660919,False
stochastic3,200,25,2,True,False,False,False,False,False,False,3,4,7.76938143298,0.108302678247,0.0891598712973,0.0891598712973,0.0891598712973,0.112592682593,0.00429000434583,-0.447049953451,-0.092974803586,4,144,2,0.0317683523258,False
stochastic3,200,25,8,True,False,False,False,False,False,False,3,4,12.6547711716,0.185813429898,0.0891598712973,0.0891598712973,0.0891598712973,0.203231200788,0.0174177708891,-0.447622476395,-0.262547784612,8,288,4,0.125633378115,False
stochastic3,200,25,32,True,False,False,False,False,False,False,3,4,14.220456438,0.332293596607,0.0891598712973,0.0891598712973,0.0891598712973,0.36772518264,0.0354315860334,-0.4505740984,-0.375063596894,12,432,6,0.310247563717,False
stochastic3,200,26,2,True,False,False,False,False,False,False,3,4,6.71889445444,0.521532863852,0.367303803202,0.367303803202,0.367303803202,0.522125522809,0.00059265895705,-0.755246736038,-0.176428049044,4,144,2,0.149330390987,False
stochastic3,200,26,8,True,False,False,False,False,False,False,3,4,11.4678698934,0.799663059606,0.367303803202,0.367303803202,0.367303803202,0.799663059606,2.88657986403e-15,-0.649513863715,-0.391127250024,8,288,4,0.4110694704,False
stochastic3,200,26,32,True,False,False,False,False,False,False,3,4,11.8539530528,0.862078644713,0.367303803202,0.367303803202,0.367303803202,0.862078644713,6.66133814775e-16,-0.716772661374,-0.690266573722,12,432,6,0.466288359979,False
stochastic3,200,27,2,True,False,False,False,False,False,False,3,4,9.47867922951,0.740706246643,0.650938783512,0.650938783512,0.650938783512,0.746040738054,0.00533449141149,-0.806219671526,-0.201969689894,4,144,2,0.0853441720837,False
stochastic3,200,27,8,True,False,False,False,False,False,False,3,4,15.8997409576,0.84824715037,0.650938783512,0.650938783512,0.650938783512,0.856269907387,0.00802275701713,-0.859419765795,-0.490605166765,8,288,4,0.186076610167,False
stochastic3,200,27,32,True,False,False,False,False,False,False,3,4,16.2694834728,0.85793095129,0.650938783512,0.650938783512,0.650938783512,0.881464349285,0.0235333979949,-0.942743421653,-0.725696797795,12,432,6,0.2480721521,False
stochastic3,200,28,2,True,False,False,False,False,False,False,3,4,7.51200660397,0.427481668341,0.326717264193,0.326717264193,0.326717264193,0.428046956069,0.000565287728939,-0.703181698762,-0.1701997496,4,144,2,0.0948706490955,False
stochastic3,200,28,8,True,False,False,False,False,False,False,3,4,15.1321902702,0.573533810508,0.326717264193,0.326717264193,0.326717264193,0.577118648611,0.00358483810348,-0.696603977133,-0.44467090114,8,288,4,0.245605881947,False
stochastic3,200,28,32,True,False,False,False,False,False,False,3,4,15.9940497799,0.611004116366,0.326717264193,0.326717264193,0.326717264193,0.623241659121,0.0122375427553,-0.730837956851,-0.507573163991,12,432,6,0.322720949588,False
stochastic3,200,29,2,True,False,False,False,False,False,False,3,4,7.3842208557,0.472490528735,0.357390118082,0.357390118082,0.357390118082,0.485429087035,0.0129385583002,-0.685964053319,-0.213953335627,4,144,2,0.114665061326,False
stochastic3,200,29,8,True,False,False,False,False,False,False,3,4,13.3278457106,0.56729059115,0.357390118082,0.357390118082,0.357390118082,0.629925074755,0.0626344836056,-0.666204381234,-0.352637281317,8,288,4,0.230501617395,False
stochastic3,200,29,32,True,False,False,False,False,False,False,3,4,13.6817757427,0.560523058529,0.357390118082,0.357390118082,0.357390118082,0.650533253716,0.0900101951874,-0.713443304806,-0.543059529166,12,432,6,0.248609107711,False
stochastic3,2000,0,2,True,False,False,False,False,False,False,3,4,2.37452923827,0.512955034777,0.407964606681,0.407964606681,0.407964606681,0.513903774546,0.000948739769312,-0.115181053906,-0.0445634828129,4,144,2,0.107750160124,False
stochastic3,2000,0,8,True,False,True,False,True,False,False,3,4,4.77691121927,0.761916622228,0.407964606681,0.761916622228,0.407964606681,0.76307171194,0.00115508971178,0.0442944787844,-0.143603649496,8,288,4,0.353167212623,False
stochastic3,2000,0,32,True,False,False,False,False,False,False,3,4,5.15710490375,0.81997640204,0.761916622228,0.761916622228,0.407964606681,0.832575131988,0.0125987299479,-0.405538627208,-0.24713417235,12,432,6,0.426971793059,False
stochastic3,2000,1,2,True,False,False,False,False,False,False,3,4,3.62255045341,0.716296117097,0.553854026722,0.553854026722,0.553854026722,0.716307413392,1.12962947949e-05,-0.108474924954,-0.0225530714318,4,144,2,0.16842062339,False
stochastic3,2000,1,8,True,False,False,False,False,False,False,3,4,6.20805979714,0.833697752528,0.553854026722,0.553854026722,0.553854026722,0.833698026466,2.7393791846e-07,-0.0475272627477,-0.106960084341,8,288,4,0.285215483455,False
stochastic3,2000,1,32,True,False,False,False,False,False,False,3,4,6.41824580572,0.862124370709,0.553854026722,0.553854026722,0.553854026722,0.862124370709,9.99200722163e-16,-0.102461758355,-0.19040547267,12,432,6,0.311275894704,False
stochastic3,2000,2,2,True,False,False,False,False,False,False,3,4,2.52220145624,0.795005753108,0.67716650516,0.67716650516,0.67716650516,0.796453829864,0.0014480767559,-0.177551598242,-0.0688991165389,4,144,2,0.117267279638,False
stochastic3,2000,2,8,True,False,False,False,False,False,False,3,4,4.49198160919,0.888823320615,0.67716650516,0.67716650516,0.67716650516,0.895554361242,0.00673104062694,-0.0894274176064,-0.160221437168,8,288,4,0.220131123447,False
stochastic3,2000,2,32,True,False,False,False,False,False,False,3,4,4.8761853337,0.880915585865,0.67716650516,0.67716650516,0.67716650516,0.90452727722,0.0236116913542,-0.128733335559,-0.162123762616,12,432,6,0.234331333171,False
stochastic3,2000,3,2,True,False,False,False,False,False,False,3,4,3.00440761882,0.680231710073,0.564681545255,0.564681545255,0.564681545255,0.680231718217,8.14480338729e-09,-0.136832344102,-0.0521951286691,4,144,2,0.118205072593,False
stochastic3,2000,3,8,True,False,True,False,True,False,False,3,4,5.63296087618,0.884626834995,0.564681545255,0.884626834995,0.564681545255,0.884626834995,0,0.020877373508,-0.141163337977,8,288,4,0.322631208632,False
stochastic3,2000,3,32,True,False,False,False,False,False,False,3,4,5.79595573658,0.916654097422,0.884626834995,0.884626834995,0.564681545255,0.916654097422,0,-0.33082095772,-0.152025898207,12,432,6,0.354071948974,False
stochastic3,2000,4,2,True,False,False,False,False,False,False,3,4,2.17406694294,0.347001958885,0.242401393347,0.242401393347,0.242401393347,0.34762622154,0.000624262655493,-0.115761544309,-0.0433166439041,4,144,2,0.107076826246,False
stochastic3,2000,4,8,True,False,True,False,True,False,False,3,4,4.02304557384,0.570243305728,0.242401393347,0.570243305728,0.242401393347,0.572773447405,0.00253014167674,0.0377477875646,-0.119640889079,8,288,4,0.339638517261,False
stochastic3,2000,4,32,True,False,False,False,False,False,False,3,4,4.24670138097,0.644952585089,0.570243305728,0.570243305728,0.242401393347,0.648556248552,0.00360366346246,-0.325004821033,-0.0634639717847,12,432,6,0.409075559472,False
stochastic3,2000,5,2,True,False,False,False,False,False,False,3,4,3.12783190732,0.676587326241,0.595719936426,0.595719936426,0.595719936426,0.677932836783,0.00134551054176,-0.196973318347,-0.0354856190698,4,144,2,0.0756917881103,False
stochastic3,2000,5,8,True,False,False,False,False,False,False,3,4,5.72055008366,0.797901041019,0.595719936426,0.595719936426,0.595719936426,0.798341570601,0.000440529582189,-0.137394730059,-0.153856002779,8,288,4,0.190662543765,False
stochastic3,2000,5,32,True,False,False,False,False,False,False,3,4,6.04146756816,0.820007310684,0.595719936426,0.595719936426,0.595719936426,0.820007986189,6.75505132941e-07,-0.190734002945,-0.234019962598,12,432,6,0.209245201223,False
stochastic3,2000,6,2,True,False,False,False,False,False,False,3,4,2.80737939866,0.528315564612,0.402926410371,0.402926410371,0.402926410371,0.528406305161,9.07405498464e-05,-0.111133820589,-0.0272212387023,4,144,2,0.11953774162,False
stochastic3,2000,6,8,True,False,False,False,False,False,False,3,4,5.07561092381,0.618294898068,0.402926410371,0.402926410371,0.402926410371,0.618294954519,5.64509293755e-08,-0.0577370478879,-0.0423336567576,8,288,4,0.206183963632,False
stochastic3,2000,6,32,True,False,False,False,False,False,False,3,4,5.35263930503,0.728750808607,0.402926410371,0.402926410371,0.402926410371,0.728750808607,0,-0.0332800615193,-0.0427357888257,12,432,6,0.319775442128,False
stochastic3,2000,7,2,True,False,False,False,False,False,False,3,4,3.29413343023,0.6490740412,0.501826416597,0.501826416597,0.501826416597,0.649137879948,6.38387476154e-05,-0.103805743363,-0.0376071217081,4,144,2,0.144289810308,False
stochastic3,2000,7,8,True,False,True,False,True,False,False,3,4,6.16416716689,0.827550384178,0.501826416597,0.827550384178,0.501826416597,0.828415106442,0.000864722264458,0.0366874637908,-0.0736332083372,8,288,4,0.326799993413,False
stochastic3,2000,7,32,True,False,False,False,False,False,False,3,4,6.40395734143,0.846031634979,0.827550384178,0.827550384178,0.501826416597,0.849191216087,0.00315958110773,-0.312849535186,-0.102134197595,12,432,6,0.360140719001,False
stochastic3,2000,8,2,True,False,False,False,False,False,False,3,4,3.01414518113,0.567041419933,0.47204091942,0.47204091942,0.47204091942,0.567399331649,0.000357911715703,-0.170619140843,-0.0478666954171,4,144,2,0.0975432955487,False
stochastic3,2000,8,8,True,False,False,False,False,False,False,3,4,6.12313499931,0.740606073963,0.47204091942,0.47204091942,0.47204091942,0.740738740802,0.000132666839117,-0.0475460906841,-0.119062497181,8,288,4,0.278334373652,False
stochastic3,2000,8,32,True,False,False,False,False,False,False,3,4,6.46708954937,0.822287252194,0.47204091942,0.47204091942,0.47204091942,0.822307460806,2.02086126999e-05,-0.105396363244,-0.313964629414,12,432,6,0.366698177712,False
stochastic3,2000,9,2,True,False,False,False,False,False,False,3,4,1.95794226536,0.612054776317,0.507521962555,0.507521962555,0.507521962555,0.613045724626,0.000990948309045,-0.123944263304,-0.0387157299335,4,144,2,0.105854600018,False
stochastic3,2000,9,8,True,False,True,False,True,False,False,3,4,5.20863603303,0.798176515802,0.507521962555,0.798176515802,0.507521962555,0.798404284362,0.000227768560146,0.018315695514,-0.0735000794864,8,288,4,0.295102961459,False
stochastic3,2000,9,32,True,False,False,False,False,False,False,3,4,6.63661596729,0.892907686594,0.798176515802,0.798176515802,0.507521962555,0.903246215124,0.0103385285307,-0.337285231645,-0.367592009862,12,432,6,0.403438640884,False
stochastic3,2000,10,2,True,False,False,False,False,False,False,3,4,3.18924010372,0.727655026419,0.567040523756,0.567040523756,0.567040523756,0.727655026419,0,-0.119032003256,-0.031928579599,4,144,2,0.159104130954,False
stochastic3,2000,10,8,True,False,False,False,False,False,False,3,4,6.01814909115,0.869665684469,0.567040523756,0.567040523756,0.567040523756,0.869722126952,5.64424835294e-05,-0.00127346537574,-0.0719673077855,8,288,4,0.29835662493,False
stochastic3,2000,10,32,True,False,True,False,True,False,False,3,4,6.41099244313,0.879220523596,0.567040523756,0.879220523596,0.567040523756,0.883645488806,0.00442496520994,0.0150505693992,-0.139712865771,12,432,6,0.309246082533,False
stochastic3,2000,11,2,True,False,False,False,False,False,False,3,4,2.3980938719,0.492403973292,0.384175911106,0.384175911106,0.384175911106,0.492493498921,8.95256291399e-05,-0.143796272047,-0.0228518293278,4,144,2,0.107244767873,False
stochastic3,2000,11,8,True,False,False,False,False,False,False,3,4,4.69631006894,0.669123788916,0.384175911106,0.384175911106,0.384175911106,0.669123788916,0,-0.0305870793518,-0.0929219514338,8,288,4,0.287078724864,False
stochastic3,2000,11,32,True,False,True,False,True,False,False,3,4,5.19741725645,0.84580732565,0.384175911106,0.84580732565,0.384175911106,0.84580732565,0,0.0352563253851,-0.242472246007,12,432,6,0.458774968201,False
stochastic3,2000,12,2,True,False,False,False,False,False,False,3,4,2.66503372496,0.406379576542,0.341431515101,0.341431515101,0.341431515101,0.409179310544,0.00279973400141,-0.139484567104,-0.042450736146,4,144,2,0.0770370330053,False
stochastic3,2000,12,8,True,False,False,False,False,False,False,3,4,5.06059742524,0.522741986166,0.341431515101,0.341431515101,0.341431515101,0.523022406537,0.000280420370446,-0.0573116652408,-0.0743571840868,8,288,4,0.216657400306,False
stochastic3,2000,12,32,True,False,False,False,False,False,False,3,4,5.50862100758,0.564924229833,0.341431515101,0.341431515101,0.341431515101,0.565353189243,0.000428959410373,-0.128538930014,-0.188750626245,12,432,6,0.261743457382,False
stochastic3,2000,13,2,False,False,False,False,False,False,False,3,4,1.70188671789,0.37898489012,0.341461043898,0.341461043898,0.341461043898,0.385346958745,0.00636206862481,-0.202658240151,-0.0514155063225,4,144,2,0.0382432296404,False
stochastic3,2000,13,8,False,False,False,False,False,False,False,3,4,3.69471176667,0.545725088145,0.341461043898,0.341461043898,0.341461043898,0.550851660599,0.0051265724547,-0.167381724003,-0.140568368159,8,288,4,0.190270178541,False
stochastic3,2000,13,32,False,False,False,False,False,False,False,3,4,4.56188389444,0.769859057672,0.341461043898,0.341461043898,0.341461043898,0.769925952938,6.68952664951e-05,-0.0711751892469,-0.230274520846,12,432,6,0.409479611319,False
stochastic3,2000,14,2,True,False,False,False,False,False,False,3,4,2.85760541506,0.450752814655,0.383797429449,0.383797429449,0.383797429449,0.450752854881,4.02259572319e-08,-0.18558863417,-0.0551322823428,4,144,2,0.0681095830691,False
stochastic3,2000,14,8,True,False,False,False,False,False,False,3,4,5.56905747439,0.535153947549,0.383797429449,0.383797429449,0.383797429449,0.535165817026,1.18694772149e-05,-0.146839006532,-0.143764835557,8,288,4,0.156436097191,False
stochastic3,2000,14,32,True,False,False,False,False,False,False,3,4,5.97687542485,0.624350415201,0.383797429449,0.383797429449,0.383797429449,0.624567804433,0.000217389232432,-0.162059521716,-0.209989905044,12,432,6,0.263361991543,False
stochastic3,2000,15,2,True,False,False,False,False,False,False,3,4,2.78498088126,0.417474422632,0.317885111458,0.317885111458,0.317885111458,0.417610249105,0.000135826472671,-0.136531862765,-0.0367756145155,4,144,2,0.0972621464334,False
stochastic3,2000,15,8,True,False,False,False,False,False,False,3,4,5.47091239787,0.606979798374,0.317885111458,0.317885111458,0.317885111458,0.609717635652,0.00273783727798,-0.0630769934978,-0.116352557184,8,288,4,0.280391082567,False
stochastic3,2000,15,32,True,False,False,False,False,False,False,3,4,5.80586400502,0.77405598032,0.317885111458,0.317885111458,0.317885111458,0.776477481755,0.00242150143521,-0.0276436313555,-0.189130299195,12,432,6,0.442559774649,False
stochastic3,2000,16,2,True,False,False,False,False,False,False,3,4,2.7944088688,0.438050820816,0.306425744203,0.306425744203,0.306425744203,0.438152784138,0.000101963321539,-0.134910385131,-0.0402127225912,4,144,2,0.131912192852,False
stochastic3,2000,16,8,True,False,True,False,True,False,False,3,4,5.21462916905,0.698672701578,0.306425744203,0.698672701578,0.306425744203,0.698944530713,0.00027182913457,0.032181742682,-0.0903749974994,8,288,4,0.390025621947,False
stochastic3,2000,16,32,True,False,False,False,False,False,False,3,4,5.73379990397,0.783537564006,0.698672701578,0.698672701578,0.306425744203,0.783538687461,1.12345530756e-06,-0.361506424307,-0.272907112854,12,432,6,0.482804019918,False
stochastic3,2000,17,2,True,False,False,False,False,False,False,3,4,2.91597906861,0.359114123474,0.271211446631,0.271211446631,0.271211446631,0.360801074437,0.00168695096378,-0.121483306424,-0.0366804729822,4,144,2,0.0934907182118,False
stochastic3,2000,17,8,True,False,True,False,True,False,False,3,4,5.26273285232,0.674969769428,0.271211446631,0.674969769428,0.271211446631,0.675283943529,0.000314174101202,0.102034103638,-0.139102653416,8,288,4,0.41360190038,False
stochastic3,2000,17,32,True,False,False,False,False,False,False,3,4,5.75565077789,0.804483275394,0.674969769428,0.674969769428,0.271211446631,0.806391607676,0.00190833228161,-0.283894446931,-0.134115558533,12,432,6,0.544127293802,False
stochastic3,2000,18,2,True,False,False,False,False,False,False,3,4,2.66027068286,0.240473034746,0.157298051271,0.157298051271,0.157298051271,0.241235281125,0.000762246378774,-0.103027594479,-0.0384276744026,4,144,2,0.0835570103841,False
stochastic3,2000,18,8,True,False,True,False,True,False,False,3,4,5.1348039678,0.441075189239,0.157298051271,0.441075189239,0.157298051271,0.444392634536,0.00331744529731,0.0361221260113,-0.0900455061096,8,288,4,0.296054218017,False
