horizon,actions,seed,k,rule,updates,backups,bound,certified,value,matched,gap,oracle_updates,transition_products,menu_pairs,operation_proxy,fixed_h_sweep_proxy,fixed_full_sweep_proxy,backward_dp_proxy
6,8,9,2,rank,5,6,0,True,0.549478352035,0.549478352035,0,0,1536,2016,13056,4992,4160,832
6,8,9,2,generic,5,6,0,True,0.549478352035,0.549478352035,0,0,1536,0,4992,4992,4160,832
6,8,9,8,rank,5,6,0,True,0.778330683543,0.778330683543,0,0,1536,2016,13056,4992,4160,832
6,8,9,8,generic,5,6,0,True,0.778330683543,0.778330683543,0,0,1536,0,4992,4992,4160,832
6,8,9,32,rank,5,6,0,True,0.843559910779,0.843559910779,0,0,1536,2016,13056,4992,4160,832
6,8,9,32,generic,5,6,0,True,0.843559910779,0.843559910779,0,0,1536,0,4992,4992,4160,832
6,8,10,2,rank,5,6,0,True,0.466928283176,0.466928283176,0,0,1536,2016,13056,4992,4160,832
6,8,10,2,generic,5,6,0,True,0.466928283176,0.466928283176,0,0,1536,0,4992,4992,4160,832
6,8,10,8,rank,5,6,0,True,0.643543701005,0.643543701005,0,0,1536,2016,13056,4992,4160,832
6,8,10,8,generic,5,6,0,True,0.643543701005,0.643543701005,0,0,1536,0,4992,4992,4160,832
6,8,10,32,rank,5,6,0,True,0.775688563997,0.775688563997,0,1,1536,2016,13056,4992,4160,832
6,8,10,32,generic,5,6,0,True,0.775688563997,0.775688563997,0,1,1536,0,4992,4992,4160,832
6,8,11,2,rank,5,6,0,True,0.435025644266,0.435025644266,0,0,1536,2016,13056,4992,4160,832
6,8,11,2,generic,5,6,0,True,0.435025644266,0.435025644266,0,0,1536,0,4992,4992,4160,832
6,8,11,8,rank,5,6,0,True,0.661934598734,0.661934598734,0,0,1536,2016,13056,4992,4160,832
6,8,11,8,generic,5,6,0,True,0.661934598734,0.661934598734,0,0,1536,0,4992,4992,4160,832
6,8,11,32,rank,5,6,0,True,0.80300992551,0.80300992551,0,0,1536,2016,13056,4992,4160,832
6,8,11,32,generic,5,6,0,True,0.80300992551,0.80300992551,0,0,1536,0,4992,4992,4160,832
10,2,0,2,rank,5,6,0.0129018399377,True,0.0980906811075,0.0980906811075,0,0,672,120,1872,2720,2448,272
10,2,0,2,generic,9,10,0,True,0.0980906811075,0.0980906811075,0,0,1120,0,2720,2720,2448,272
10,2,0,8,rank,9,10,0,True,0.216147363803,0.216147363803,0,0,1120,200,3120,2720,2448,272
10,2,0,8,generic,9,10,0,True,0.216147363803,0.216147363803,0,0,1120,0,2720,2720,2448,272
10,2,0,32,rank,9,10,0,True,0.288197018724,0.288197018724,0,0,1120,200,3120,2720,2448,272
10,2,0,32,generic,9,10,0,True,0.288197018724,0.288197018724,0,0,1120,0,2720,2720,2448,272
10,2,1,2,rank,5,6,0.016694554973,True,0.270007856875,0.270007856875,0,0,672,120,1872,2720,2448,272
10,2,1,2,generic,7,8,0.0195076202166,True,0.270007856875,0.270007856875,0,0,896,0,2176,2720,2448,272
10,2,1,8,rank,8,9,0.00679817058563,True,0.433946405454,0.433946405454,0,0,1008,180,2808,2720,2448,272
10,2,1,8,generic,9,10,0,True,0.433946405454,0.433946405454,0,0,1120,0,2720,2720,2448,272
10,2,1,32,rank,9,10,0,True,0.525321363557,0.525321363557,0,1,1120,200,3120,2720,2448,272
10,2,1,32,generic,9,10,0,True,0.525321363557,0.525321363557,0,1,1120,0,2720,2720,2448,272
10,2,2,2,rank,9,10,0,True,0.399231278394,0.399231278394,0,0,1120,200,3120,2720,2448,272
10,2,2,2,generic,9,10,0,True,0.399231278394,0.399231278394,0,0,1120,0,2720,2720,2448,272
10,2,2,8,rank,9,10,0,True,0.603959031771,0.603959031771,0,0,1120,200,3120,2720,2448,272
10,2,2,8,generic,9,10,0,True,0.603959031771,0.603959031771,0,0,1120,0,2720,2720,2448,272
10,2,2,32,rank,9,10,0,True,0.717803476965,0.717803476965,0,0,1120,200,3120,2720,2448,272
10,2,2,32,generic,9,10,0,True,0.717803476965,0.717803476965,0,0,1120,0,2720,2720,2448,272
10,2,3,2,rank,8,9,0.00969331531915,True,0.0481401496835,0.0481401496835,0,0,1008,180,2808,2720,2448,272
10,2,3,2,generic,9,10,0,True,0.0481401496835,0.0481401496835,0,0,1120,0,2720,2720,2448,272
10,2,3,8,rank,9,10,0,True,0.276433169553,0.276433169553,0,1,1120,200,3120,2720,2448,272
10,2,3,8,generic,9,10,0,True,0.276433169553,0.276433169553,0,1,1120,0,2720,2720,2448,272
10,2,3,32,rank,9,10,0,True,0.575225767167,0.575225767167,0,2,1120,200,3120,2720,2448,272
10,2,3,32,generic,9,10,0,True,0.575225767167,0.575225767167,0,2,1120,0,2720,2720,2448,272
10,2,4,2,rank,8,9,0,True,0.246000048281,0.246000048281,0,0,1008,180,2808,2720,2448,272
10,2,4,2,generic,9,10,0,True,0.246000048281,0.246000048281,0,0,1120,0,2720,2720,2448,272
10,2,4,8,rank,9,10,0,True,0.294578530729,0.294578530729,0,0,1120,200,3120,2720,2448,272
10,2,4,8,generic,9,10,0,True,0.294578530729,0.294578530729,0,0,1120,0,2720,2720,2448,272
10,2,4,32,rank,9,10,0,True,0.395414702133,0.395414702133,0,0,1120,200,3120,2720,2448,272
10,2,4,32,generic,9,10,0,True,0.395414702133,0.395414702133,0,0,1120,0,2720,2720,2448,272
10,2,5,2,rank,5,6,0.0173056794302,True,0.203167921336,0.203167921336,0,0,672,120,1872,2720,2448,272
10,2,5,2,generic,9,10,0,True,0.203167921336,0.203167921336,0,0,1120,0,2720,2720,2448,272
10,2,5,8,rank,7,8,0.0197534753022,True,0.273034099847,0.273034099847,0,0,896,160,2496,2720,2448,272
10,2,5,8,generic,9,10,0,True,0.273034099847,0.273034099847,0,0,1120,0,2720,2720,2448,272
10,2,5,32,rank,8,9,0,True,0.34893112107,0.34893112107,0,0,1008,180,2808,2720,2448,272
10,2,5,32,generic,9,10,0,True,0.34893112107,0.34893112107,0,0,1120,0,2720,2720,2448,272
10,2,6,2,rank,8,9,0.000280229891093,True,0.433496510834,0.433496510834,0,0,1008,180,2808,2720,2448,272
10,2,6,2,generic,9,10,0,True,0.433496510834,0.433496510834,0,0,1120,0,2720,2720,2448,272
10,2,6,8,rank,8,9,0.00570284313554,True,0.553648607564,0.553648607564,0,0,1008,180,2808,2720,2448,272
10,2,6,8,generic,9,10,0,True,0.553648607564,0.553648607564,0,0,1120,0,2720,2720,2448,272
10,2,6,32,rank,8,9,0.0197780782402,True,0.621322338257,0.621322338257,0,0,1008,180,2808,2720,2448,272
10,2,6,32,generic,9,10,0,True,0.621322338257,0.621322338257,0,0,1120,0,2720,2720,2448,272
10,2,7,2,rank,7,8,0.0124049164037,True,0.143060679338,0.143060679338,0,0,896,160,2496,2720,2448,272
10,2,7,2,generic,9,10,0,True,0.143060679338,0.143060679338,0,0,1120,0,2720,2720,2448,272
10,2,7,8,rank,9,10,0,True,0.305269695013,0.305269695013,0,0,1120,200,3120,2720,2448,272
10,2,7,8,generic,9,10,0,True,0.305269695013,0.305269695013,0,0,1120,0,2720,2720,2448,272
10,2,7,32,rank,9,10,0,True,0.440122916594,0.440122916594,0,0,1120,200,3120,2720,2448,272
10,2,7,32,generic,9,10,0,True,0.440122916594,0.440122916594,0,0,1120,0,2720,2720,2448,272
10,2,8,2,rank,8,9,0.00950448408913,True,0.429562775098,0.429562775098,0,0,1008,180,2808,2720,2448,272
10,2,8,2,generic,9,10,0,True,0.429562775098,0.429562775098,0,0,1120,0,2720,2720,2448,272
10,2,8,8,rank,9,10,0,True,0.579623356342,0.579623356342,0,0,1120,200,3120,2720,2448,272
10,2,8,8,generic,9,10,0,True,0.579623356342,0.579623356342,0,0,1120,0,2720,2720,2448,272
10,2,8,32,rank,9,10,0,True,0.662204576819,0.662204576819,0,0,1120,200,3120,2720,2448,272
10,2,8,32,generic,9,10,0,True,0.662204576819,0.662204576819,0,0,1120,0,2720,2720,2448,272
10,2,9,2,rank,6,7,0.0186972737569,True,0.0753150640765,0.0753150640765,0,0,784,140,2184,2720,2448,272
10,2,9,2,generic,8,9,0.0148045066631,True,0.0753150640765,0.0753150640765,0,0,1008,0,2448,2720,2448,272
10,2,9,8,rank,9,10,0,True,0.138643644498,0.138643644498,0,0,1120,200,3120,2720,2448,272
10,2,9,8,generic,9,10,0,True,0.138643644498,0.138643644498,0,0,1120,0,2720,2720,2448,272
10,2,9,32,rank,9,10,0,True,0.263313464148,0.263313464148,0,0,1120,200,3120,2720,2448,272
10,2,9,32,generic,9,10,0,True,0.263313464148,0.263313464148,0,0,1120,0,2720,2720,2448,272
10,2,10,2,rank,5,6,0.0122733776901,True,0.123520654814,0.123520654814,0,0,672,120,1872,2720,2448,272
10,2,10,2,generic,8,9,0.0104707922137,True,0.123520654814,0.123520654814,0,0,1008,0,2448,2720,2448,272
10,2,10,8,rank,8,9,0,True,0.286895668282,0.286895668282,0,0,1008,180,2808,2720,2448,272
10,2,10,8,generic,9,10,0,True,0.286895668282,0.286895668282,0,0,1120,0,2720,2720,2448,272
10,2,10,32,rank,9,10,0,True,0.368002749369,0.368002749369,0,0,1120,200,3120,2720,2448,272
10,2,10,32,generic,9,10,0,True,0.368002749369,0.368002749369,0,0,1120,0,2720,2720,2448,272
10,2,11,2,rank,7,8,0.0145720724534,True,0.462392496009,0.462392496009,0,0,896,160,2496,2720,2448,272
10,2,11,2,generic,9,10,0,True,0.462392496009,0.462392496009,0,0,1120,0,2720,2720,2448,272
10,2,11,8,rank,8,9,0,True,0.513162211627,0.513162211627,0,0,1008,180,2808,2720,2448,272
10,2,11,8,generic,9,10,0,True,0.513162211627,0.513162211627,0,0,1120,0,2720,2720,2448,272
10,2,11,32,rank,8,9,0,True,0.555269223015,0.555269223015,0,0,1008,180,2808,2720,2448,272
10,2,11,32,generic,9,10,0,True,0.555269223015,0.555269223015,0,0,1120,0,2720,2720,2448,272
10,8,0,2,rank,9,10,0,True,0.478699383784,0.478699383784,0,0,4480,5600,36480,14080,12672,1408
10,8,0,2,generic,9,10,0,True,0.478699383784,0.478699383784,0,0,4480,0,14080,14080,12672,1408
10,8,0,8,rank,9,10,0,True,0.76393146174,0.76393146174,0,0,4480,5600,36480,14080,12672,1408
10,8,0,8,generic,9,10,0,True,0.76393146174,0.76393146174,0,0,4480,0,14080,14080,12672,1408
10,8,0,32,rank,9,10,0,True,0.852000007031,0.852000007031,0,1,4480,5600,36480,14080,12672,1408
10,8,0,32,generic,9,10,0,True,0.852000007031,0.852000007031,0,1,4480,0,14080,14080,12672,1408
10,8,1,2,rank,9,10,0,True,0.555304749679,0.555304749679,0,0,4480,5600,36480,14080,12672,1408
10,8,1,2,generic,9,10,0,True,0.555304749679,0.555304749679,0,0,4480,0,14080,14080,12672,1408
10,8,1,8,rank,9,10,0,True,0.833664417453,0.833664417453,0,1,4480,5600,36480,14080,12672,1408
10,8,1,8,generic,9,10,0,True,0.833664417453,0.833664417453,0,1,4480,0,14080,14080,12672,1408
10,8,1,32,rank,9,10,0,True,0.888416095429,0.888416095429,0,1,4480,5600,36480,14080,12672,1408
10,8,1,32,generic,9,10,0,True,0.888416095429,0.888416095429,0,1,4480,0,14080,14080,12672,1408
10,8,2,2,rank,9,10,0,True,0.596285051955,0.596285051955,0,0,4480,5600,36480,14080,12672,1408
10,8,2,2,generic,9,10,0,True,0.596285051955,0.596285051955,0,0,4480,0,14080,14080,12672,1408
10,8,2,8,rank,9,10,0,True,0.75404264958,0.75404264958,0,0,4480,5600,36480,14080,12672,1408
10,8,2,8,generic,9,10,0,True,0.75404264958,0.75404264958,0,0,4480,0,14080,14080,12672,1408
10,8,2,32,rank,9,10,0,True,0.806382603467,0.806382603467,0,1,4480,5600,36480,14080,12672,1408
10,8,2,32,generic,9,10,0,True,0.806382603467,0.806382603467,0,1,4480,0,14080,14080,12672,1408
10,8,3,2,rank,9,10,0,True,0.603589035089,0.603589035089,0,0,4480,5600,36480,14080,12672,1408
10,8,3,2,generic,9,10,0,True,0.603589035089,0.603589035089,0,0,4480,0,14080,14080,12672,1408
10,8,3,8,rank,9,10,0,True,0.821676490915,0.821676490915,0,0,4480,5600,36480,14080,12672,1408
10,8,3,8,generic,9,10,0,True,0.821676490915,0.821676490915,0,0,4480,0,14080,14080,12672,1408
10,8,3,32,rank,9,10,0,True,0.895755718292,0.895755718292,0,0,4480,5600,36480,14080,12672,1408
10,8,3,32,generic,9,10,0,True,0.895755718292,0.895755718292,0,0,4480,0,14080,14080,12672,1408
10,8,4,2,rank,9,10,0,True,0.390755201005,0.390755201005,0,0,4480,5600,36480,14080,12672,1408
10,8,4,2,generic,9,10,0,True,0.390755201005,0.390755201005,0,0,4480,0,14080,14080,12672,1408
10,8,4,8,rank,9,10,0,True,0.731405597775,0.731405597775,0,2,4480,5600,36480,14080,12672,1408
10,8,4,8,generic,9,10,0,True,0.731405597775,0.731405597775,0,2,4480,0,14080,14080,12672,1408
10,8,4,32,rank,9,10,0,True,0.912920831972,0.912920831972,0,2,4480,5600,36480,14080,12672,1408
10,8,4,32,generic,9,10,0,True,0.912920831972,0.912920831972,0,2,4480,0,14080,14080,12672,1408
10,8,5,2,rank,9,10,0,True,0.381901873258,0.381901873258,0,0,4480,5600,36480,14080,12672,1408
10,8,5,2,generic,9,10,0,True,0.381901873258,0.381901873258,0,0,4480,0,14080,14080,12672,1408
10,8,5,8,rank,9,10,0,True,0.680954565167,0.680954565167,0,1,4480,5600,36480,14080,12672,1408
10,8,5,8,generic,9,10,0,True,0.680954565167,0.680954565167,0,1,4480,0,14080,14080,12672,1408
10,8,5,32,rank,9,10,0,True,0.769418113017,0.769418113017,0,1,4480,5600,36480,14080,12672,1408
10,8,5,32,generic,9,10,0,True,0.769418113017,0.769418113017,0,1,4480,0,14080,14080,12672,1408
10,8,6,2,rank,9,10,0,True,0.469944953262,0.469944953262,0,0,4480,5600,36480,14080,12672,1408
10,8,6,2,generic,9,10,0,True,0.469944953262,0.469944953262,0,0,4480,0,14080,14080,12672,1408
10,8,6,8,rank,9,10,0,True,0.859719454353,0.859719454353,0,1,4480,5600,36480,14080,12672,1408
10,8,6,8,generic,9,10,0,True,0.859719454353,0.859719454353,0,1,4480,0,14080,14080,12672,1408
10,8,6,32,rank,9,10,0,True,0.916772982542,0.916772982542,0,1,4480,5600,36480,14080,12672,1408
10,8,6,32,generic,9,10,0,True,0.916772982542,0.916772982542,0,1,4480,0,14080,14080,12672,1408
10,8,7,2,rank,9,10,0,True,0.518940791202,0.518940791202,0,0,4480,5600,36480,14080,12672,1408
10,8,7,2,generic,9,10,0,True,0.518940791202,0.518940791202,0,0,4480,0,14080,14080,12672,1408
10,8,7,8,rank,9,10,0,True,0.871988069976,0.871988069976,0,1,4480,5600,36480,14080,12672,1408
10,8,7,8,generic,9,10,0,True,0.871988069976,0.871988069976,0,1,4480,0,14080,14080,12672,1408
10,8,7,32,rank,9,10,0,True,0.923572035933,0.923572035933,0,0,4480,5600,36480,14080,12672,1408
10,8,7,32,generic,9,10,0,True,0.923572035933,0.923572035933,0,0,4480,0,14080,14080,12672,1408
10,8,8,2,rank,9,10,0,True,0.451839462203,0.451839462203,0,0,4480,5600,36480,14080,12672,1408
10,8,8,2,generic,9,10,0,True,0.451839462203,0.451839462203,0,0,4480,0,14080,14080,12672,1408
10,8,8,8,rank,9,10,0,True,0.807684661365,0.807684661365,0,1,4480,5600,36480,14080,12672,1408
10,8,8,8,generic,9,10,0,True,0.807684661365,0.807684661365,0,1,4480,0,14080,14080,12672,1408
10,8,8,32,rank,9,10,0,True,0.889122842952,0.889122842952,0,1,4480,5600,36480,14080,12672,1408
10,8,8,32,generic,9,10,0,True,0.889122842952,0.889122842952,0,1,4480,0,14080,14080,12672,1408
10,8,9,2,rank,9,10,0,True,0.563093961305,0.563093961305,0,0,4480,5600,36480,14080,12672,1408
10,8,9,2,generic,9,10,0,True,0.563093961305,0.563093961305,0,0,4480,0,14080,14080,12672,1408
10,8,9,8,rank,9,10,0,True,0.808245967969,0.808245967969,0,1,4480,5600,36480,14080,12672,1408
10,8,9,8,generic,9,10,0,True,0.808245967969,0.808245967969,0,1,4480,0,14080,14080,12672,1408
10,8,9,32,rank,9,10,0,True,0.838452228042,0.838452228042,0,1,4480,5600,36480,14080,12672,1408
10,8,9,32,generic,9,10,0,True,0.838452228042,0.838452228042,0,1,4480,0,14080,14080,12672,1408
10,8,10,2,rank,9,10,0,True,0.654743092829,0.654743092829,0,0,4480,5600,36480,14080,12672,1408
10,8,10,2,generic,9,10,0,True,0.654743092829,0.654743092829,0,0,4480,0,14080,14080,12672,1408
10,8,10,8,rank,9,10,0,True,0.894175552611,0.894175552611,0,0,4480,5600,36480,14080,12672,1408
10,8,10,8,generic,9,10,0,True,0.894175552611,0.894175552611,0,0,4480,0,14080,14080,12672,1408
10,8,10,32,rank,9,10,0,True,0.921026508624,0.921026508624,0,0,4480,5600,36480,14080,12672,1408
10,8,10,32,generic,9,10,0,True,0.921026508624,0.921026508624,0,0,4480,0,14080,14080,12672,1408
10,8,11,2,rank,9,10,0,True,0.456931970389,0.456931970389,0,0,4480,5600,36480,14080,12672,1408
10,8,11,2,generic,9,10,0,True,0.456931970389,0.456931970389,0,0,4480,0,14080,14080,12672,1408
10,8,11,8,rank,9,10,0,True,0.72336933016,0.72336933016,0,1,4480,5600,36480,14080,12672,1408
10,8,11,8,generic,9,10,0,True,0.72336933016,0.72336933016,0,1,4480,0,14080,14080,12672,1408
10,8,11,32,rank,9,10,0,True,0.830781776545,0.830781776545,0,1,4480,5600,36480,14080,12672,1408
10,8,11,32,generic,9,10,0,True,0.830781776545,0.830781776545,0,1,4480,0,14080,14080,12672,1408
3,32,0,2,rank,2,3,0,True,0.616008271396,0.616008271396,0,0,1344,8928,59520,5952,3968,1984
3,32,0,2,generic,2,3,0,True,0.616008271396,0.616008271396,0,0,1344,0,5952,5952,3968,1984
3,32,0,8,rank,2,3,0,True,0.853569936711,0.853569936711,0,0,1344,8928,59520,5952,3968,1984
3,32,0,8,generic,2,3,0,True,0.853569936711,0.853569936711,0,0,1344,0,5952,5952,3968,1984
3,32,0,32,rank,2,3,0,True,0.907056770637,0.907056770637,0,0,1344,8928,59520,5952,3968,1984
3,32,0,32,generic,2,3,0,True,0.907056770637,0.907056770637,0,0,1344,0,5952,5952,3968,1984
3,32,1,2,rank,2,3,0,True,0.736097371048,0.736097371048,0,0,1344,8928,59520,5952,3968,1984
3,32,1,2,generic,2,3,0,True,0.736097371048,0.736097371048,0,0,1344,0,5952,5952,3968,1984
3,32,1,8,rank,2,3,0,True,0.898852122606,0.898852122606,0,0,1344,8928,59520,5952,3968,1984
3,32,1,8,generic,2,3,0,True,0.898852122606,0.898852122606,0,0,1344,0,5952,5952,3968,1984
3,32,1,32,rank,2,3,0,True,0.913440964886,0.913440964886,0,0,1344,8928,59520,5952,3968,1984
3,32,1,32,generic,2,3,0,True,0.913440964886,0.913440964886,0,0,1344,0,5952,5952,3968,1984
3,32,2,2,rank,2,3,0,True,0.663505964527,0.663505964527,0,0,1344,8928,59520,5952,3968,1984
3,32,2,2,generic,2,3,0,True,0.663505964527,0.663505964527,0,0,1344,0,5952,5952,3968,1984
3,32,2,8,rank,2,3,0,True,0.861685170827,0.861685170827,0,0,1344,8928,59520,5952,3968,1984
3,32,2,8,generic,2,3,0,True,0.861685170827,0.861685170827,0,0,1344,0,5952,5952,3968,1984
3,32,2,32,rank,2,3,0,True,0.914606956268,0.914606956268,0,0,1344,8928,59520,5952,3968,1984
3,32,2,32,generic,2,3,0,True,0.914606956268,0.914606956268,0,0,1344,0,5952,5952,3968,1984
6,32,0,2,rank,5,6,0,True,0.568388736003,0.568388736003,0,0,6144,35712,238848,24576,20480,4096
6,32,0,2,generic,5,6,0,True,0.568388736003,0.568388736003,0,0,6144,0,24576,24576,20480,4096
6,32,0,8,rank,5,6,0,True,0.849652236101,0.849652236101,0,0,6144,35712,238848,24576,20480,4096
6,32,0,8,generic,5,6,0,True,0.849652236101,0.849652236101,0,0,6144,0,24576,24576,20480,4096
6,32,0,32,rank,5,6,0,True,0.896858545328,0.896858545328,0,0,6144,35712,238848,24576,20480,4096
6,32,0,32,generic,5,6,0,True,0.896858545328,0.896858545328,0,0,6144,0,24576,24576,20480,4096
6,32,1,2,rank,5,6,0,True,0.487781097718,0.487781097718,0,0,6144,35712,238848,24576,20480,4096
6,32,1,2,generic,5,6,0,True,0.487781097718,0.487781097718,0,0,6144,0,24576,24576,20480,4096
6,32,1,8,rank,5,6,0,True,0.743360520852,0.743360520852,0,0,6144,35712,238848,24576,20480,4096
6,32,1,8,generic,5,6,0,True,0.743360520852,0.743360520852,0,0,6144,0,24576,24576,20480,4096
6,32,1,32,rank,5,6,0,True,0.844023409397,0.844023409397,0,0,6144,35712,238848,24576,20480,4096
6,32,1,32,generic,5,6,0,True,0.844023409397,0.844023409397,0,0,6144,0,24576,24576,20480,4096
6,32,2,2,rank,5,6,0,True,0.553011836022,0.553011836022,0,0,6144,35712,238848,24576,20480,4096
6,32,2,2,generic,5,6,0,True,0.553011836022,0.553011836022,0,0,6144,0,24576,24576,20480,4096
6,32,2,8,rank,5,6,0,True,0.797873963324,0.797873963324,0,0,6144,35712,238848,24576,20480,4096
6,32,2,8,generic,5,6,0,True,0.797873963324,0.797873963324,0,0,6144,0,24576,24576,20480,4096
6,32,2,32,rank,5,6,0,True,0.898406295048,0.898406295048,0,0,6144,35712,238848,24576,20480,4096
6,32,2,32,generic,5,6,0,True,0.898406295048,0.898406295048,0,0,6144,0,24576,24576,20480,4096
