depth,goodp,safep,k,updates,value,optimal,gap
8,0.1,0.4,32,8,0.965663161797,0.965663161797,0
8,0.1,0.4,32,9,0.965663161797,0.965663161797,0
8,0.1,0.4,64,0,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,1,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,2,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,3,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,4,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,5,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,6,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,7,0.2,0.998820981542,0.798820981542
8,0.1,0.4,64,8,0.998820981542,0.998820981542,0
8,0.1,0.4,64,9,0.998820981542,0.998820981542,0
8,0.25,0.03,1,0,0.2485,0.2485,0
8,0.25,0.03,1,1,0.2485,0.2485,0
8,0.25,0.03,1,2,0.2485,0.2485,0
8,0.25,0.03,1,3,0.2485,0.2485,0
8,0.25,0.03,1,4,0.2485,0.2485,0
8,0.25,0.03,1,5,0.2485,0.2485,0
8,0.25,0.03,1,6,0.2485,0.2485,0
8,0.25,0.03,1,7,0.2485,0.2485,0
8,0.25,0.03,1,8,0.2485,0.2485,0
8,0.25,0.03,1,9,0.2485,0.2485,0
8,0.25,0.03,2,0,0.43728625,0.43728625,0
8,0.25,0.03,2,1,0.43728625,0.43728625,0
8,0.25,0.03,2,2,0.43728625,0.43728625,0
8,0.25,0.03,2,3,0.43728625,0.43728625,0
8,0.25,0.03,2,4,0.43728625,0.43728625,0
8,0.25,0.03,2,5,0.43728625,0.43728625,0
8,0.25,0.03,2,6,0.43728625,0.43728625,0
8,0.25,0.03,2,7,0.43728625,0.43728625,0
8,0.25,0.03,2,8,0.43728625,0.43728625,0
8,0.25,0.03,2,9,0.43728625,0.43728625,0
8,0.25,0.03,3,0,0.578114790625,0.578114790625,0
8,0.25,0.03,3,1,0.578114790625,0.578114790625,0
8,0.25,0.03,3,2,0.578114790625,0.578114790625,0
8,0.25,0.03,3,3,0.578114790625,0.578114790625,0
8,0.25,0.03,3,4,0.578114790625,0.578114790625,0
8,0.25,0.03,3,5,0.578114790625,0.578114790625,0
8,0.25,0.03,3,6,0.578114790625,0.578114790625,0
8,0.25,0.03,3,7,0.578114790625,0.578114790625,0
8,0.25,0.03,3,8,0.578114790625,0.578114790625,0
8,0.25,0.03,3,9,0.578114790625,0.578114790625,0
8,0.25,0.03,4,0,0.683593358289,0.683593358289,0
8,0.25,0.03,4,1,0.683593358289,0.683593358289,0
8,0.25,0.03,4,2,0.683593358289,0.683593358289,0
8,0.25,0.03,4,3,0.683593358289,0.683593358289,0
8,0.25,0.03,4,4,0.683593358289,0.683593358289,0
8,0.25,0.03,4,5,0.683593358289,0.683593358289,0
8,0.25,0.03,4,6,0.683593358289,0.683593358289,0
8,0.25,0.03,4,7,0.683593358289,0.683593358289,0
8,0.25,0.03,4,8,0.683593358289,0.683593358289,0
8,0.25,0.03,4,9,0.683593358289,0.683593358289,0
8,0.25,0.03,8,0,0.89988708496,0.89988708496,0
8,0.25,0.03,8,1,0.89988708496,0.89988708496,0
8,0.25,0.03,8,2,0.89988708496,0.89988708496,0
8,0.25,0.03,8,3,0.89988708496,0.89988708496,0
8,0.25,0.03,8,4,0.89988708496,0.89988708496,0
8,0.25,0.03,8,5,0.89988708496,0.89988708496,0
8,0.25,0.03,8,6,0.89988708496,0.89988708496,0
8,0.25,0.03,8,7,0.89988708496,0.89988708496,0
8,0.25,0.03,8,8,0.89988708496,0.89988708496,0
8,0.25,0.03,8,9,0.89988708496,0.89988708496,0
8,0.25,0.03,16,0,0.989977404242,0.989977404242,0
8,0.25,0.03,16,1,0.989977404242,0.989977404242,0
8,0.25,0.03,16,2,0.989977404242,0.989977404242,0
8,0.25,0.03,16,3,0.989977404242,0.989977404242,0
8,0.25,0.03,16,4,0.989977404242,0.989977404242,0
8,0.25,0.03,16,5,0.989977404242,0.989977404242,0
8,0.25,0.03,16,6,0.989977404242,0.989977404242,0
8,0.25,0.03,16,7,0.989977404242,0.989977404242,0
8,0.25,0.03,16,8,0.989977404242,0.989977404242,0
8,0.25,0.03,16,9,0.989977404242,0.989977404242,0
8,0.25,0.03,32,0,0.999899547574,0.999899547574,0
8,0.25,0.03,32,1,0.999899547574,0.999899547574,0
8,0.25,0.03,32,2,0.999899547574,0.999899547574,0
8,0.25,0.03,32,3,0.999899547574,0.999899547574,0
8,0.25,0.03,32,4,0.999899547574,0.999899547574,0
8,0.25,0.03,32,5,0.999899547574,0.999899547574,0
8,0.25,0.03,32,6,0.999899547574,0.999899547574,0
8,0.25,0.03,32,7,0.999899547574,0.999899547574,0
8,0.25,0.03,32,8,0.999899547574,0.999899547574,0
8,0.25,0.03,32,9,0.999899547574,0.999899547574,0
8,0.25,0.03,64,0,0.999999989909,0.999999989909,0
8,0.25,0.03,64,1,0.999999989909,0.999999989909,0
8,0.25,0.03,64,2,0.999999989909,0.999999989909,0
8,0.25,0.03,64,3,0.999999989909,0.999999989909,0
8,0.25,0.03,64,4,0.999999989909,0.999999989909,0
8,0.25,0.03,64,5,0.999999989909,0.999999989909,0
8,0.25,0.03,64,6,0.999999989909,0.999999989909,0
8,0.25,0.03,64,7,0.999999989909,0.999999989909,0
8,0.25,0.03,64,8,0.999999989909,0.999999989909,0
8,0.25,0.03,64,9,0.999999989909,0.999999989909,0
8,0.25,0.1,1,0,0.245,0.245,0
8,0.25,0.1,1,1,0.245,0.245,0
8,0.25,0.1,1,2,0.245,0.245,0
8,0.25,0.1,1,3,0.245,0.245,0
8,0.25,0.1,1,4,0.245,0.245,0
8,0.25,0.1,1,5,0.245,0.245,0
8,0.25,0.1,1,6,0.245,0.245,0
8,0.25,0.1,1,7,0.245,0.245,0
8,0.25,0.1,1,8,0.245,0.245,0
8,0.25,0.1,1,9,0.245,0.245,0
8,0.25,0.1,2,0,0.435125,0.435125,0
8,0.25,0.1,2,1,0.435125,0.435125,0
8,0.25,0.1,2,2,0.435125,0.435125,0
8,0.25,0.1,2,3,0.435125,0.435125,0
8,0.25,0.1,2,4,0.435125,0.435125,0
8,0.25,0.1,2,5,0.435125,0.435125,0
8,0.25,0.1,2,6,0.435125,0.435125,0
8,0.25,0.1,2,7,0.435125,0.435125,0
8,0.25,0.1,2,8,0.435125,0.435125,0
8,0.25,0.1,2,9,0.435125,0.435125,0
8,0.25,0.1,3,0,0.577746875,0.577746875,0
8,0.25,0.1,3,1,0.577746875,0.577746875,0
8,0.25,0.1,3,2,0.577746875,0.577746875,0
8,0.25,0.1,3,3,0.577746875,0.577746875,0
8,0.25,0.1,3,4,0.577746875,0.577746875,0
8,0.25,0.1,3,5,0.577746875,0.577746875,0
8,0.25,0.1,3,6,0.577746875,0.577746875,0
8,0.25,0.1,3,7,0.577746875,0.577746875,0
8,0.25,0.1,3,8,0.577746875,0.577746875,0
8,0.25,0.1,3,9,0.577746875,0.577746875,0
8,0.25,0.1,4,0,0.683545390625,0.683545390625,0
8,0.25,0.1,4,1,0.683545390625,0.683545390625,0
8,0.25,0.1,4,2,0.683545390625,0.683545390625,0
8,0.25,0.1,4,3,0.683545390625,0.683545390625,0
8,0.25,0.1,4,4,0.683545390625,0.683545390625,0
8,0.25,0.1,4,5,0.683545390625,0.683545390625,0
8,0.25,0.1,4,6,0.683545390625,0.683545390625,0
8,0.25,0.1,4,7,0.683545390625,0.683545390625,0
8,0.25,0.1,4,8,0.683545390625,0.683545390625,0
8,0.25,0.1,4,9,0.683545390625,0.683545390625,0
8,0.25,0.1,8,0,0.899887077962,0.899887077962,0
8,0.25,0.1,8,1,0.899887077962,0.899887077962,0
8,0.25,0.1,8,2,0.899887077962,0.899887077962,0
8,0.25,0.1,8,3,0.899887077962,0.899887077962,0
8,0.25,0.1,8,4,0.899887077962,0.899887077962,0
8,0.25,0.1,8,5,0.899887077962,0.899887077962,0
8,0.25,0.1,8,6,0.899887077962,0.899887077962,0
8,0.25,0.1,8,7,0.899887077962,0.899887077962,0
8,0.25,0.1,8,8,0.899887077962,0.899887077962,0
8,0.25,0.1,8,9,0.899887077962,0.899887077962,0
8,0.25,0.1,16,0,0.989977404242,0.989977404242,0
8,0.25,0.1,16,1,0.989977404242,0.989977404242,0
8,0.25,0.1,16,2,0.989977404242,0.989977404242,0
8,0.25,0.1,16,3,0.989977404242,0.989977404242,0
8,0.25,0.1,16,4,0.989977404242,0.989977404242,0
8,0.25,0.1,16,5,0.989977404242,0.989977404242,0
8,0.25,0.1,16,6,0.989977404242,0.989977404242,0
8,0.25,0.1,16,7,0.989977404242,0.989977404242,0
8,0.25,0.1,16,8,0.989977404242,0.989977404242,0
8,0.25,0.1,16,9,0.989977404242,0.989977404242,0
8,0.25,0.1,32,0,0.999899547574,0.999899547574,0
8,0.25,0.1,32,1,0.999899547574,0.999899547574,0
8,0.25,0.1,32,2,0.999899547574,0.999899547574,0
8,0.25,0.1,32,3,0.999899547574,0.999899547574,0
8,0.25,0.1,32,4,0.999899547574,0.999899547574,0
8,0.25,0.1,32,5,0.999899547574,0.999899547574,0
8,0.25,0.1,32,6,0.999899547574,0.999899547574,0
8,0.25,0.1,32,7,0.999899547574,0.999899547574,0
8,0.25,0.1,32,8,0.999899547574,0.999899547574,0
8,0.25,0.1,32,9,0.999899547574,0.999899547574,0
8,0.25,0.1,64,0,0.999999989909,0.999999989909,0
8,0.25,0.1,64,1,0.999999989909,0.999999989909,0
8,0.25,0.1,64,2,0.999999989909,0.999999989909,0
8,0.25,0.1,64,3,0.999999989909,0.999999989909,0
8,0.25,0.1,64,4,0.999999989909,0.999999989909,0
8,0.25,0.1,64,5,0.999999989909,0.999999989909,0
8,0.25,0.1,64,6,0.999999989909,0.999999989909,0
8,0.25,0.1,64,7,0.999999989909,0.999999989909,0
8,0.25,0.1,64,8,0.999999989909,0.999999989909,0
8,0.25,0.1,64,9,0.999999989909,0.999999989909,0
8,0.25,0.4,1,0,0.23,0.23,0
8,0.25,0.4,1,1,0.23,0.23,0
8,0.25,0.4,1,2,0.23,0.23,0
8,0.25,0.4,1,3,0.23,0.23,0
8,0.25,0.4,1,4,0.23,0.23,0
8,0.25,0.4,1,5,0.23,0.23,0
8,0.25,0.4,1,6,0.23,0.23,0
8,0.25,0.4,1,7,0.23,0.23,0
8,0.25,0.4,1,8,0.23,0.23,0
8,0.25,0.4,1,9,0.23,0.23,0
8,0.25,0.4,2,0,0.3995,0.3995,0
8,0.25,0.4,2,1,0.3995,0.3995,0
8,0.25,0.4,2,2,0.3995,0.3995,0
8,0.25,0.4,2,3,0.3995,0.3995,0
8,0.25,0.4,2,4,0.3995,0.3995,0
8,0.25,0.4,2,5,0.3995,0.3995,0
8,0.25,0.4,2,6,0.3995,0.3995,0
8,0.25,0.4,2,7,0.3995,0.3995,0
8,0.25,0.4,2,8,0.3995,0.3995,0
8,0.25,0.4,2,9,0.3995,0.3995,0
8,0.25,0.4,3,0,0.553925,0.553925,0
8,0.25,0.4,3,1,0.553925,0.553925,0
8,0.25,0.4,3,2,0.553925,0.553925,0
8,0.25,0.4,3,3,0.553925,0.553925,0
8,0.25,0.4,3,4,0.553925,0.553925,0
8,0.25,0.4,3,5,0.553925,0.553925,0
8,0.25,0.4,3,6,0.553925,0.553925,0
8,0.25,0.4,3,7,0.553925,0.553925,0
8,0.25,0.4,3,8,0.553925,0.553925,0
8,0.25,0.4,3,9,0.553925,0.553925,0
8,0.25,0.4,4,0,0.67121375,0.67121375,0
8,0.25,0.4,4,1,0.67121375,0.67121375,0
8,0.25,0.4,4,2,0.67121375,0.67121375,0
8,0.25,0.4,4,3,0.67121375,0.67121375,0
8,0.25,0.4,4,4,0.67121375,0.67121375,0
8,0.25,0.4,4,5,0.67121375,0.67121375,0
8,0.25,0.4,4,6,0.67121375,0.67121375,0
8,0.25,0.4,4,7,0.67121375,0.67121375,0
8,0.25,0.4,4,8,0.67121375,0.67121375,0
8,0.25,0.4,4,9,0.67121375,0.67121375,0
8,0.25,0.4,8,0,0.899428406961,0.899428406961,0
8,0.25,0.4,8,1,0.899428406961,0.899428406961,0
8,0.25,0.4,8,2,0.899428406961,0.899428406961,0
8,0.25,0.4,8,3,0.899428406961,0.899428406961,0
8,0.25,0.4,8,4,0.899428406961,0.899428406961,0
8,0.25,0.4,8,5,0.899428406961,0.899428406961,0
8,0.25,0.4,8,6,0.899428406961,0.899428406961,0
8,0.25,0.4,8,7,0.899428406961,0.899428406961,0
8,0.25,0.4,8,8,0.899428406961,0.899428406961,0
8,0.25,0.4,8,9,0.899428406961,0.899428406961,0
8,0.25,0.4,16,0,0.98997706495,0.98997706495,0
8,0.25,0.4,16,1,0.98997706495,0.98997706495,0
8,0.25,0.4,16,2,0.98997706495,0.98997706495,0
8,0.25,0.4,16,3,0.98997706495,0.98997706495,0
8,0.25,0.4,16,4,0.98997706495,0.98997706495,0
8,0.25,0.4,16,5,0.98997706495,0.98997706495,0
8,0.25,0.4,16,6,0.98997706495,0.98997706495,0
8,0.25,0.4,16,7,0.98997706495,0.98997706495,0
8,0.25,0.4,16,8,0.98997706495,0.98997706495,0
8,0.25,0.4,16,9,0.98997706495,0.98997706495,0
8,0.25,0.4,32,0,0.999899547574,0.999899547574,0
8,0.25,0.4,32,1,0.999899547574,0.999899547574,0
8,0.25,0.4,32,2,0.999899547574,0.999899547574,0
8,0.25,0.4,32,3,0.999899547574,0.999899547574,0
8,0.25,0.4,32,4,0.999899547574,0.999899547574,0
8,0.25,0.4,32,5,0.999899547574,0.999899547574,0
8,0.25,0.4,32,6,0.999899547574,0.999899547574,0
8,0.25,0.4,32,7,0.999899547574,0.999899547574,0
8,0.25,0.4,32,8,0.999899547574,0.999899547574,0
8,0.25,0.4,32,9,0.999899547574,0.999899547574,0
8,0.25,0.4,64,0,0.999999989909,0.999999989909,0
8,0.25,0.4,64,1,0.999999989909,0.999999989909,0
8,0.25,0.4,64,2,0.999999989909,0.999999989909,0
8,0.25,0.4,64,3,0.999999989909,0.999999989909,0
8,0.25,0.4,64,4,0.999999989909,0.999999989909,0
8,0.25,0.4,64,5,0.999999989909,0.999999989909,0
8,0.25,0.4,64,6,0.999999989909,0.999999989909,0
8,0.25,0.4,64,7,0.999999989909,0.999999989909,0
8,0.25,0.4,64,8,0.999999989909,0.999999989909,0
8,0.25,0.4,64,9,0.999999989909,0.999999989909,0
16,0.02,0.03,1,0,0.0254,0.0254,0
16,0.02,0.03,1,1,0.0254,0.0254,0
16,0.02,0.03,1,2,0.0254,0.0254,0
16,0.02,0.03,1,3,0.0254,0.0254,0
16,0.02,0.03,1,4,0.0254,0.0254,0
16,0.02,0.03,1,5,0.0254,0.0254,0
16,0.02,0.03,1,6,0.0254,0.0254,0
16,0.02,0.03,1,7,0.0254,0.0254,0
16,0.02,0.03,1,8,0.0254,0.0254,0
16,0.02,0.03,1,9,0.0254,0.0254,0
16,0.02,0.03,1,10,0.0254,0.0254,0
16,0.02,0.03,1,11,0.0254,0.0254,0
16,0.02,0.03,1,12,0.0254,0.0254,0
16,0.02,0.03,1,13,0.0254,0.0254,0
16,0.02,0.03,1,14,0.0254,0.0254,0
16,0.02,0.03,1,15,0.0254,0.0254,0
16,0.02,0.03,1,16,0.0254,0.0254,0
16,0.02,0.03,1,17,0.0254,0.0254,0
16,0.02,0.03,2,0,0.04907964,0.04907964,0
16,0.02,0.03,2,1,0.04907964,0.04907964,0
16,0.02,0.03,2,2,0.04907964,0.04907964,0
16,0.02,0.03,2,3,0.04907964,0.04907964,0
16,0.02,0.03,2,4,0.04907964,0.04907964,0
16,0.02,0.03,2,5,0.04907964,0.04907964,0
16,0.02,0.03,2,6,0.04907964,0.04907964,0
16,0.02,0.03,2,7,0.04907964,0.04907964,0
16,0.02,0.03,2,8,0.04907964,0.04907964,0
16,0.02,0.03,2,9,0.04907964,0.04907964,0
16,0.02,0.03,2,10,0.04907964,0.04907964,0
16,0.02,0.03,2,11,0.04907964,0.04907964,0
16,0.02,0.03,2,12,0.04907964,0.04907964,0
16,0.02,0.03,2,13,0.04907964,0.04907964,0
16,0.02,0.03,2,14,0.04907964,0.04907964,0
16,0.02,0.03,2,15,0.04907964,0.04907964,0
16,0.02,0.03,2,16,0.04907964,0.04907964,0
16,0.02,0.03,2,17,0.04907964,0.04907964,0
16,0.02,0.03,3,0,0.071137873784,0.071137873784,0
16,0.02,0.03,3,1,0.071137873784,0.071137873784,0
16,0.02,0.03,3,2,0.071137873784,0.071137873784,0
16,0.02,0.03,3,3,0.071137873784,0.071137873784,0
16,0.02,0.03,3,4,0.071137873784,0.071137873784,0
16,0.02,0.03,3,5,0.071137873784,0.071137873784,0
16,0.02,0.03,3,6,0.071137873784,0.071137873784,0
16,0.02,0.03,3,7,0.071137873784,0.071137873784,0
16,0.02,0.03,3,8,0.071137873784,0.071137873784,0
16,0.02,0.03,3,9,0.071137873784,0.071137873784,0
16,0.02,0.03,3,10,0.071137873784,0.071137873784,0
16,0.02,0.03,3,11,0.071137873784,0.071137873784,0
16,0.02,0.03,3,12,0.071137873784,0.071137873784,0
16,0.02,0.03,3,13,0.071137873784,0.071137873784,0
16,0.02,0.03,3,14,0.071137873784,0.071137873784,0
16,0.02,0.03,3,15,0.071137873784,0.071137873784,0
16,0.02,0.03,3,16,0.071137873784,0.071137873784,0
16,0.02,0.03,3,17,0.071137873784,0.071137873784,0
16,0.02,0.03,4,0,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,1,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,2,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,3,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,4,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,5,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,6,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,7,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,8,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,9,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,10,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,11,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,12,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,13,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,14,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,15,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,16,0.0916683477791,0.0916683477791,0
16,0.02,0.03,4,17,0.0916683477791,0.0916683477791,0
16,0.02,0.03,8,0,0.160214818147,0.160214818147,0
16,0.02,0.03,8,1,0.160214818147,0.160214818147,0
16,0.02,0.03,8,2,0.160214818147,0.160214818147,0
16,0.02,0.03,8,3,0.160214818147,0.160214818147,0
16,0.02,0.03,8,4,0.160214818147,0.160214818147,0
16,0.02,0.03,8,5,0.160214818147,0.160214818147,0
16,0.02,0.03,8,6,0.160214818147,0.160214818147,0
16,0.02,0.03,8,7,0.160214818147,0.160214818147,0
16,0.02,0.03,8,8,0.160214818147,0.160214818147,0
16,0.02,0.03,8,9,0.160214818147,0.160214818147,0
16,0.02,0.03,8,10,0.160214818147,0.160214818147,0
16,0.02,0.03,8,11,0.160214818147,0.160214818147,0
16,0.02,0.03,8,12,0.160214818147,0.160214818147,0
16,0.02,0.03,8,13,0.160214818147,0.160214818147,0
16,0.02,0.03,8,14,0.160214818147,0.160214818147,0
16,0.02,0.03,8,15,0.160214818147,0.160214818147,0
16,0.02,0.03,8,16,0.160214818147,0.160214818147,0
16,0.02,0.03,8,17,0.160214818147,0.160214818147,0
16,0.02,0.03,16,0,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,1,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,2,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,3,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,4,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,5,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,6,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,7,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,8,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,9,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,10,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,11,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,12,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,13,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,14,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,15,0.246807528528,0.276202279408,0.0293947508793
16,0.02,0.03,16,16,0.276202279408,0.276202279408,0
16,0.02,0.03,16,17,0.276202279408,0.276202279408,0
16,0.02,0.03,32,0,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,1,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,2,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,3,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,4,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,5,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,6,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,7,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,8,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,9,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,10,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,11,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,12,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,13,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,14,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,15,0.304180976053,0.476116859665,0.171935883612
16,0.02,0.03,32,16,0.476116859665,0.476116859665,0
16,0.02,0.03,32,17,0.476116859665,0.476116859665,0
16,0.02,0.03,64,0,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,1,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,2,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,3,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,4,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,5,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,6,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,7,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,8,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,9,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,10,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,11,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,12,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,13,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,14,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,15,0.274817312552,0.725546455273,0.450729142721
16,0.02,0.03,64,16,0.725546455273,0.725546455273,0
16,0.02,0.03,64,17,0.725546455273,0.725546455273,0
16,0.02,0.1,1,0,0.038,0.038,0
16,0.02,0.1,1,1,0.038,0.038,0
16,0.02,0.1,1,2,0.038,0.038,0
16,0.02,0.1,1,3,0.038,0.038,0
16,0.02,0.1,1,4,0.038,0.038,0
16,0.02,0.1,1,5,0.038,0.038,0
16,0.02,0.1,1,6,0.038,0.038,0
16,0.02,0.1,1,7,0.038,0.038,0
16,0.02,0.1,1,8,0.038,0.038,0
16,0.02,0.1,1,9,0.038,0.038,0
16,0.02,0.1,1,10,0.038,0.038,0
16,0.02,0.1,1,11,0.038,0.038,0
16,0.02,0.1,1,12,0.038,0.038,0
16,0.02,0.1,1,13,0.038,0.038,0
16,0.02,0.1,1,14,0.038,0.038,0
16,0.02,0.1,1,15,0.038,0.038,0
16,0.02,0.1,1,16,0.038,0.038,0
16,0.02,0.1,1,17,0.038,0.038,0
16,0.02,0.1,2,0,0.070076,0.070076,0
16,0.02,0.1,2,1,0.070076,0.070076,0
16,0.02,0.1,2,2,0.070076,0.070076,0
16,0.02,0.1,2,3,0.070076,0.070076,0
16,0.02,0.1,2,4,0.070076,0.070076,0
16,0.02,0.1,2,5,0.070076,0.070076,0
16,0.02,0.1,2,6,0.070076,0.070076,0
16,0.02,0.1,2,7,0.070076,0.070076,0
16,0.02,0.1,2,8,0.070076,0.070076,0
16,0.02,0.1,2,9,0.070076,0.070076,0
16,0.02,0.1,2,10,0.070076,0.070076,0
16,0.02,0.1,2,11,0.070076,0.070076,0
16,0.02,0.1,2,12,0.070076,0.070076,0
16,0.02,0.1,2,13,0.070076,0.070076,0
16,0.02,0.1,2,14,0.070076,0.070076,0
16,0.02,0.1,2,15,0.070076,0.070076,0
16,0.02,0.1,2,16,0.070076,0.070076,0
16,0.02,0.1,2,17,0.070076,0.070076,0
16,0.02,0.1,3,0,0.097071032,0.097071032,0
16,0.02,0.1,3,1,0.097071032,0.097071032,0
16,0.02,0.1,3,2,0.097071032,0.097071032,0
16,0.02,0.1,3,3,0.097071032,0.097071032,0
16,0.02,0.1,3,4,0.097071032,0.097071032,0
16,0.02,0.1,3,5,0.097071032,0.097071032,0
16,0.02,0.1,3,6,0.097071032,0.097071032,0
16,0.02,0.1,3,7,0.097071032,0.097071032,0
16,0.02,0.1,3,8,0.097071032,0.097071032,0
16,0.02,0.1,3,9,0.097071032,0.097071032,0
16,0.02,0.1,3,10,0.097071032,0.097071032,0
16,0.02,0.1,3,11,0.097071032,0.097071032,0
16,0.02,0.1,3,12,0.097071032,0.097071032,0
16,0.02,0.1,3,13,0.097071032,0.097071032,0
16,0.02,0.1,3,14,0.097071032,0.097071032,0
16,0.02,0.1,3,15,0.097071032,0.097071032,0
16,0.02,0.1,3,16,0.097071032,0.097071032,0
16,0.02,0.1,3,17,0.097071032,0.097071032,0
16,0.02,0.1,4,0,0.119714250224,0.119714250224,0
16,0.02,0.1,4,1,0.119714250224,0.119714250224,0
16,0.02,0.1,4,2,0.119714250224,0.119714250224,0
16,0.02,0.1,4,3,0.119714250224,0.119714250224,0
16,0.02,0.1,4,4,0.119714250224,0.119714250224,0
16,0.02,0.1,4,5,0.119714250224,0.119714250224,0
16,0.02,0.1,4,6,0.119714250224,0.119714250224,0
16,0.02,0.1,4,7,0.119714250224,0.119714250224,0
16,0.02,0.1,4,8,0.119714250224,0.119714250224,0
16,0.02,0.1,4,9,0.119714250224,0.119714250224,0
16,0.02,0.1,4,10,0.119714250224,0.119714250224,0
16,0.02,0.1,4,11,0.119714250224,0.119714250224,0
16,0.02,0.1,4,12,0.119714250224,0.119714250224,0
16,0.02,0.1,4,13,0.119714250224,0.119714250224,0
16,0.02,0.1,4,14,0.119714250224,0.119714250224,0
16,0.02,0.1,4,15,0.119714250224,0.119714250224,0
16,0.02,0.1,4,16,0.119714250224,0.119714250224,0
16,0.02,0.1,4,17,0.119714250224,0.119714250224,0
16,0.02,0.1,8,0,0.178148183298,0.178148183298,0
16,0.02,0.1,8,1,0.178148183298,0.178148183298,0
16,0.02,0.1,8,2,0.178148183298,0.178148183298,0
16,0.02,0.1,8,3,0.178148183298,0.178148183298,0
16,0.02,0.1,8,4,0.178148183298,0.178148183298,0
16,0.02,0.1,8,5,0.178148183298,0.178148183298,0
16,0.02,0.1,8,6,0.178148183298,0.178148183298,0
16,0.02,0.1,8,7,0.178148183298,0.178148183298,0
16,0.02,0.1,8,8,0.178148183298,0.178148183298,0
