horizon,actions,seed,k,updates,value,matched,gap,baseline
10,2,0,2,10,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,8,0,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,1,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,2,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,3,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,4,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,5,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,6,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,7,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,8,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,9,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,8,10,0.216147363803,0.216147363803,0,0.0602987023282
10,2,0,32,0,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,1,0.279445202423,0.288197018724,0.00875181630136,0.0602987023282
10,2,0,32,2,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,3,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,4,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,5,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,6,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,7,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,8,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,9,0.288197018724,0.288197018724,0,0.0602987023282
10,2,0,32,10,0.288197018724,0.288197018724,0,0.0602987023282
10,2,1,2,0,0.269977064153,0.270007856875,3.07927223818e-05,0.175999663589
10,2,1,2,1,0.269977064153,0.270007856875,3.07927223818e-05,0.175999663589
10,2,1,2,2,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,3,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,4,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,5,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,6,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,7,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,8,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,9,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,2,10,0.270007856875,0.270007856875,0,0.175999663589
10,2,1,8,0,0.429964980234,0.433946405454,0.00398142521959,0.175999663589
10,2,1,8,1,0.426714148535,0.433946405454,0.00723225691867,0.175999663589
10,2,1,8,2,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,3,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,4,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,5,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,6,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,7,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,8,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,9,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,8,10,0.433946405454,0.433946405454,0,0.175999663589
10,2,1,32,0,0.504582729946,0.525321363557,0.0207386336112,0.175999663589
10,2,1,32,1,0.521702041893,0.525321363557,0.00361932166366,0.175999663589
10,2,1,32,2,0.524873298008,0.525321363557,0.000448065548899,0.175999663589
10,2,1,32,3,0.524873298008,0.525321363557,0.000448065548899,0.175999663589
10,2,1,32,4,0.524873298008,0.525321363557,0.000448065548899,0.175999663589
10,2,1,32,5,0.525321363557,0.525321363557,0,0.175999663589
10,2,1,32,6,0.525321363557,0.525321363557,0,0.175999663589
10,2,1,32,7,0.525321363557,0.525321363557,0,0.175999663589
10,2,1,32,8,0.525321363557,0.525321363557,0,0.175999663589
10,2,1,32,9,0.525321363557,0.525321363557,0,0.175999663589
10,2,1,32,10,0.525321363557,0.525321363557,0,0.175999663589
10,2,2,2,0,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,1,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,2,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,3,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,4,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,5,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,6,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,7,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,8,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,9,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,2,10,0.399231278394,0.399231278394,0,0.324180295287
10,2,2,8,0,0.603634047485,0.603959031771,0.000324984286521,0.324180295287
10,2,2,8,1,0.603634047485,0.603959031771,0.000324984286521,0.324180295287
10,2,2,8,2,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,3,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,4,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,5,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,6,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,7,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,8,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,9,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,8,10,0.603959031771,0.603959031771,0,0.324180295287
10,2,2,32,0,0.71705229606,0.717803476965,0.000751180905009,0.324180295287
10,2,2,32,1,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,2,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,3,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,4,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,5,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,6,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,7,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,8,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,9,0.717803476965,0.717803476965,0,0.324180295287
10,2,2,32,10,0.717803476965,0.717803476965,0,0.324180295287
10,2,3,2,0,0.0453307580444,0.0481401496835,0.0028093916391,0.0203614186335
10,2,3,2,1,0.0480728356721,0.0481401496835,6.73140114182e-05,0.0203614186335
10,2,3,2,2,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,3,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,4,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,5,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,6,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,7,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,8,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,9,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,2,10,0.0481401496835,0.0481401496835,0,0.0203614186335
10,2,3,8,0,0.189428676587,0.276433169553,0.087004492966,0.0203614186335
10,2,3,8,1,0.272788672995,0.276433169553,0.00364449655745,0.0203614186335
10,2,3,8,2,0.2748489148,0.276433169553,0.00158425475285,0.0203614186335
10,2,3,8,3,0.276423916887,0.276433169553,9.25266618973e-06,0.0203614186335
10,2,3,8,4,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,8,5,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,8,6,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,8,7,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,8,8,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,8,9,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,8,10,0.276433169553,0.276433169553,0,0.0203614186335
10,2,3,32,0,0.349033539073,0.575225767167,0.226192228094,0.0203614186335
10,2,3,32,1,0.548071523153,0.575225767167,0.0271542440139,0.0203614186335
10,2,3,32,2,0.559684712178,0.575225767167,0.015541054989,0.0203614186335
10,2,3,32,3,0.574948929098,0.575225767167,0.000276838068974,0.0203614186335
10,2,3,32,4,0.575225767167,0.575225767167,0,0.0203614186335
10,2,3,32,5,0.575225767167,0.575225767167,0,0.0203614186335
10,2,3,32,6,0.575225767167,0.575225767167,0,0.0203614186335
10,2,3,32,7,0.575225767167,0.575225767167,0,0.0203614186335
10,2,3,32,8,0.575225767167,0.575225767167,0,0.0203614186335
10,2,3,32,9,0.575225767167,0.575225767167,0,0.0203614186335
10,2,3,32,10,0.575225767167,0.575225767167,0,0.0203614186335
10,2,4,2,0,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,1,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,2,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,3,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,4,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,5,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,6,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,7,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,8,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,9,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,2,10,0.246000048281,0.246000048281,0,0.197994250732
10,2,4,8,0,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,1,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,2,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,3,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,4,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,5,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,6,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,7,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,8,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,9,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,8,10,0.294578530729,0.294578530729,0,0.197994250732
10,2,4,32,0,0.395325652279,0.395414702133,8.90498534306e-05,0.197994250732
10,2,4,32,1,0.395362992941,0.395414702133,5.17091913499e-05,0.197994250732
10,2,4,32,2,0.395362992941,0.395414702133,5.17091913499e-05,0.197994250732
10,2,4,32,3,0.395362992941,0.395414702133,5.17091913499e-05,0.197994250732
10,2,4,32,4,0.395363962381,0.395414702133,5.07397513528e-05,0.197994250732
10,2,4,32,5,0.395363962381,0.395414702133,5.07397513528e-05,0.197994250732
10,2,4,32,6,0.395414702133,0.395414702133,0,0.197994250732
10,2,4,32,7,0.395414702133,0.395414702133,0,0.197994250732
10,2,4,32,8,0.395414702133,0.395414702133,0,0.197994250732
10,2,4,32,9,0.395414702133,0.395414702133,0,0.197994250732
10,2,4,32,10,0.395414702133,0.395414702133,0,0.197994250732
10,2,5,2,0,0.202907962907,0.203167921336,0.000259958429004,0.16683389878
10,2,5,2,1,0.202907962907,0.203167921336,0.000259958429004,0.16683389878
10,2,5,2,2,0.202907962907,0.203167921336,0.000259958429004,0.16683389878
10,2,5,2,3,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,4,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,5,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,6,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,7,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,8,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,9,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,2,10,0.203167921336,0.203167921336,0,0.16683389878
10,2,5,8,0,0.267018195126,0.273034099847,0.00601590472152,0.16683389878
10,2,5,8,1,0.267018195126,0.273034099847,0.00601590472152,0.16683389878
10,2,5,8,2,0.273025982038,0.273034099847,8.11780883414e-06,0.16683389878
10,2,5,8,3,0.273025982038,0.273034099847,8.11780883414e-06,0.16683389878
10,2,5,8,4,0.273025982038,0.273034099847,8.11780883414e-06,0.16683389878
10,2,5,8,5,0.273034099847,0.273034099847,0,0.16683389878
10,2,5,8,6,0.273034099847,0.273034099847,0,0.16683389878
10,2,5,8,7,0.273034099847,0.273034099847,0,0.16683389878
10,2,5,8,8,0.273034099847,0.273034099847,0,0.16683389878
10,2,5,8,9,0.273034099847,0.273034099847,0,0.16683389878
10,2,5,8,10,0.273034099847,0.273034099847,0,0.16683389878
10,2,5,32,0,0.334206841133,0.34893112107,0.0147242799374,0.16683389878
10,2,5,32,1,0.347460122271,0.34893112107,0.00147099879888,0.16683389878
10,2,5,32,2,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,3,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,4,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,5,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,6,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,7,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,8,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,9,0.34893112107,0.34893112107,0,0.16683389878
10,2,5,32,10,0.34893112107,0.34893112107,0,0.16683389878
10,2,6,2,0,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,1,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,2,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,3,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,4,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,5,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,6,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,7,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,8,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,9,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,2,10,0.433496510834,0.433496510834,0,0.322719105502
10,2,6,8,0,0.553076431972,0.553648607564,0.000572175591812,0.322719105502
10,2,6,8,1,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,2,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,3,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,4,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,5,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,6,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,7,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,8,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,9,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,8,10,0.553648607564,0.553648607564,0,0.322719105502
10,2,6,32,0,0.612851225297,0.621322338257,0.00847111296048,0.322719105502
10,2,6,32,1,0.621298840418,0.621322338257,2.34978389345e-05,0.322719105502
10,2,6,32,2,0.621298840418,0.621322338257,2.34978389345e-05,0.322719105502
10,2,6,32,3,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,4,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,5,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,6,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,7,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,8,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,9,0.621322338257,0.621322338257,0,0.322719105502
10,2,6,32,10,0.621322338257,0.621322338257,0,0.322719105502
10,2,7,2,0,0.143002199304,0.143060679338,5.84800339876e-05,0.0846055507811
10,2,7,2,1,0.143013224836,0.143060679338,4.74545025823e-05,0.0846055507811
10,2,7,2,2,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,3,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,4,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,5,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,6,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,7,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,8,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,9,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,2,10,0.143060679338,0.143060679338,0,0.0846055507811
10,2,7,8,0,0.304225928856,0.305269695013,0.00104376615716,0.0846055507811
10,2,7,8,1,0.304218851833,0.305269695013,0.00105084318001,0.0846055507811
10,2,7,8,2,0.304582302212,0.305269695013,0.000687392801019,0.0846055507811
10,2,7,8,3,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,4,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,5,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,6,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,7,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,8,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,9,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,8,10,0.305269695013,0.305269695013,0,0.0846055507811
10,2,7,32,0,0.427978641744,0.440122916594,0.0121442748504,0.0846055507811
10,2,7,32,1,0.395851900722,0.440122916594,0.0442710158718,0.0846055507811
10,2,7,32,2,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,3,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,4,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,5,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,6,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,7,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,8,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,9,0.440122916594,0.440122916594,0,0.0846055507811
10,2,7,32,10,0.440122916594,0.440122916594,0,0.0846055507811
10,2,8,2,0,0.429535294454,0.429562775098,2.74806437964e-05,0.353252329024
10,2,8,2,1,0.429535294454,0.429562775098,2.74806437964e-05,0.353252329024
10,2,8,2,2,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,3,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,4,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,5,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,6,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,7,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,8,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,9,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,2,10,0.429562775098,0.429562775098,0,0.353252329024
10,2,8,8,0,0.578635467222,0.579623356342,0.000987889119909,0.353252329024
10,2,8,8,1,0.579403497797,0.579623356342,0.000219858545206,0.353252329024
10,2,8,8,2,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,3,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,4,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,5,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,6,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,7,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,8,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,9,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,8,10,0.579623356342,0.579623356342,0,0.353252329024
10,2,8,32,0,0.653783864283,0.662204576819,0.00842071253652,0.353252329024
10,2,8,32,1,0.661745761834,0.662204576819,0.000458814985186,0.353252329024
10,2,8,32,2,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,3,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,4,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,5,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,6,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,7,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,8,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,9,0.662204576819,0.662204576819,0,0.353252329024
10,2,8,32,10,0.662204576819,0.662204576819,0,0.353252329024
10,2,9,2,0,0.0753146798931,0.0753150640765,3.84183427141e-07,0.0529956280224
10,2,9,2,1,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,2,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,3,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,4,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,5,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,6,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,7,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,8,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,9,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,2,10,0.0753150640765,0.0753150640765,0,0.0529956280224
10,2,9,8,0,0.138535701491,0.138643644498,0.000107943006944,0.0529956280224
10,2,9,8,1,0.138642880905,0.138643644498,7.63593087816e-07,0.0529956280224
10,2,9,8,2,0.138535701491,0.138643644498,0.000107943006944,0.0529956280224
10,2,9,8,3,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,4,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,5,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,6,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,7,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,8,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,9,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,8,10,0.138643644498,0.138643644498,0,0.0529956280224
10,2,9,32,0,0.2617574268,0.263313464148,0.00155603734813,0.0529956280224
10,2,9,32,1,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,2,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,3,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,4,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,5,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,6,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,7,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,8,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,9,0.263313464148,0.263313464148,0,0.0529956280224
10,2,9,32,10,0.263313464148,0.263313464148,0,0.0529956280224
10,2,10,2,0,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,1,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,2,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,3,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,4,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,5,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,6,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,7,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,8,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,9,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,2,10,0.123520654814,0.123520654814,0,0.0662817302493
10,2,10,8,0,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,1,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,2,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,3,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,4,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,5,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,6,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,7,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,8,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,9,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,8,10,0.286895668282,0.286895668282,0,0.0662817302493
10,2,10,32,0,0.363320700934,0.368002749369,0.00468204843502,0.0662817302493
10,2,10,32,1,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,2,0.366078234685,0.368002749369,0.00192451468401,0.0662817302493
10,2,10,32,3,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,4,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,5,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,6,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,7,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,8,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,9,0.368002749369,0.368002749369,0,0.0662817302493
10,2,10,32,10,0.368002749369,0.368002749369,0,0.0662817302493
10,2,11,2,0,0.462363070291,0.462392496009,2.94257177592e-05,0.373828351321
10,2,11,2,1,0.462363070291,0.462392496009,2.94257177592e-05,0.373828351321
10,2,11,2,2,0.462259332417,0.462392496009,0.000133163591831,0.373828351321
10,2,11,2,3,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,4,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,5,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,6,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,7,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,8,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,9,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,2,10,0.462392496009,0.462392496009,0,0.373828351321
10,2,11,8,0,0.512233789897,0.513162211627,0.000928421730109,0.373828351321
10,2,11,8,1,0.512233789897,0.513162211627,0.000928421730109,0.373828351321
10,2,11,8,2,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,3,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,4,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,5,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,6,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,7,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,8,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,9,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,8,10,0.513162211627,0.513162211627,0,0.373828351321
10,2,11,32,0,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,1,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,2,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,3,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,4,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,5,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,6,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,7,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,8,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,9,0.555269223015,0.555269223015,0,0.373828351321
10,2,11,32,10,0.555269223015,0.555269223015,0,0.373828351321
10,8,0,2,0,0.478623736248,0.478699383784,7.5647535911e-05,0.29596745676
10,8,0,2,1,0.478695089371,0.478699383784,4.29441321581e-06,0.29596745676
10,8,0,2,2,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,3,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,4,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,5,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,6,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,7,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,8,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,9,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,2,10,0.478699383784,0.478699383784,0,0.29596745676
10,8,0,8,0,0.751849244117,0.76393146174,0.0120822176233,0.29596745676
10,8,0,8,1,0.753505628478,0.76393146174,0.0104258332626,0.29596745676
10,8,0,8,2,0.763447793541,0.76393146174,0.00048366819938,0.29596745676
10,8,0,8,3,0.763663576481,0.76393146174,0.000267885259624,0.29596745676
10,8,0,8,4,0.76392925258,0.76393146174,2.20916090632e-06,0.29596745676
