n_per_state,seed,k,samples,model_contains,accepted,proposal_value,old_value,harmful_proposal,false_accept,accepted_value,baseline,matched
1000,33,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,34,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,34,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,34,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,35,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,35,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,35,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,36,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,36,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,36,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,37,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,37,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,37,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,38,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,38,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,38,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,39,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,39,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,39,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,40,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,40,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,40,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,41,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,41,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,41,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,42,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,42,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,42,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,43,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,43,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,43,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,44,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,44,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,44,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,45,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,45,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,45,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,46,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,46,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,46,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,47,2,998,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
1000,47,8,998,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
1000,47,32,998,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
1000,48,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,48,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,48,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,49,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,49,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,49,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,50,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,50,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,50,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,51,2,998,True,False,0.586142857143,0.59,True,False,0.59,0.59,0.599
1000,51,8,998,True,False,0.555274208579,0.59,True,False,0.59,0.59,0.599999999
1000,51,32,998,True,False,0.509334480056,0.59,True,False,0.59,0.59,0.6
1000,52,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,52,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,52,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,53,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,53,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,53,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,54,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,54,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,54,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,55,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,55,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,55,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,56,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,56,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,56,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,57,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,57,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,57,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,58,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,58,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,58,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,59,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,59,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,59,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,60,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,60,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,60,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,61,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,61,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,61,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,62,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,62,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,62,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,63,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,63,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,63,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,64,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,64,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,64,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,65,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,65,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,65,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,66,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,66,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,66,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,67,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,67,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,67,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,68,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,68,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,68,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,69,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,69,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,69,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,70,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,70,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,70,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,71,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,71,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,71,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,72,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,72,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,72,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,73,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,73,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,73,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,74,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,74,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,74,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,75,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,75,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,75,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,76,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,76,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,76,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,77,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,77,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,77,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,78,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,78,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,78,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,79,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,79,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,79,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,80,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,80,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,80,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,81,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,81,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,81,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,82,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,82,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,82,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,83,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,83,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,83,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,84,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,84,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,84,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,85,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,85,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,85,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,86,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,86,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,86,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,87,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,87,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,87,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,88,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,88,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,88,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,89,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,89,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,89,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,90,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,90,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,90,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,91,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,91,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,91,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,92,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,92,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,92,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,93,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,93,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,93,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,94,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,94,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,94,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,95,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,95,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,95,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,96,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,96,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,96,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,97,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,97,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,97,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,98,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,98,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,98,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,99,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,99,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,99,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
10000,0,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,0,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,0,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,1,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,1,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,1,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,2,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,2,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,2,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,3,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,3,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,3,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,4,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,4,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,4,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,5,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,5,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,5,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,6,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,6,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,6,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,7,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,7,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,7,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,8,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,8,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,8,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,9,2,9994,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
10000,9,8,9994,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
10000,9,32,9994,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
10000,10,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,10,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,10,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,11,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,11,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,11,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,12,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,12,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,12,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,13,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,13,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,13,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,14,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,14,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,14,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,15,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,15,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,15,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,16,2,9994,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
10000,16,8,9994,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
10000,16,32,9994,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
10000,17,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,17,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,17,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,18,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,18,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,18,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,19,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,19,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,19,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,20,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,20,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,20,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,21,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,21,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,21,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,22,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,22,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,22,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,23,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,23,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,23,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,24,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,24,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,24,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,25,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,25,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,25,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,26,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,26,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,26,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,27,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,27,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,27,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,28,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,28,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,28,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,29,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,29,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,29,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,30,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,30,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,30,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,31,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,31,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,31,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,32,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,32,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,32,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,33,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,33,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,33,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,34,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,34,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,34,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,35,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,35,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,35,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,36,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,36,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,36,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,37,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,37,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,37,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,38,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,38,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,38,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,39,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,39,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,39,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,40,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,40,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,40,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,41,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,41,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,41,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,42,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,42,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,42,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,43,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,43,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,43,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,44,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,44,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,44,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,45,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,45,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,45,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,46,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,46,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,46,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,47,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,47,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,47,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,48,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,48,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,48,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
10000,49,2,9994,True,False,0.599,0.59,False,False,0.59,0.59,0.599
10000,49,8,9994,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
10000,49,32,9994,True,False,0.6,0.59,False,False,0.59,0.59,0.6
