taskseed,dataseed,k,updates,value,matched,gap,rank_bound,generic_bound,empirical_full_value,baseline
4,1,8,2,0.659697850283,0.729725992867,0.0700281425837,26.968421448,27.3629786714,0.729052609599,0.41313715332
4,1,8,3,0.660291932257,0.729725992867,0.0694340606092,26.8484513289,27.2461922755,0.729052609599,0.41313715332
4,1,8,4,0.660417949531,0.729725992867,0.0693080433359,26.6718686588,27.0759217087,0.729052609599,0.41313715332
4,1,8,5,0.660417949531,0.729725992867,0.0693080433359,26.6718686588,27.0759217087,0.729052609599,0.41313715332
4,1,32,0,0.67392009146,0.816128855003,0.142208763543,27.2282527987,27.4633148778,0.814471809476,0.41313715332
4,1,32,1,0.65864755623,0.816128855003,0.157481298773,27.4903925541,27.7095606857,0.814471809476,0.41313715332
4,1,32,2,0.651333705774,0.816128855003,0.164795149229,28.5702220383,28.8273746647,0.814471809476,0.41313715332
4,1,32,3,0.651333705774,0.816128855003,0.164795149229,28.40923416,28.6791811336,0.814471809476,0.41313715332
4,1,32,4,0.651333705774,0.816128855003,0.164795149229,28.1369833764,28.4122993144,0.814471809476,0.41313715332
4,1,32,5,0.651333705774,0.816128855003,0.164795149229,28.1369833764,28.4122993144,0.814471809476,0.41313715332
4,2,2,0,0.540474904952,0.564048470144,0.0235735651925,18.6047126788,26.4116952358,0.563705672607,0.41313715332
4,2,2,1,0.537365401745,0.564048470144,0.0266830683992,18.5562975413,26.3700917623,0.563705672607,0.41313715332
4,2,2,2,0.537365401745,0.564048470144,0.0266830683992,18.7861349327,26.7028390507,0.563705672607,0.41313715332
4,2,2,3,0.537365401745,0.564048470144,0.0266830683992,18.7491422637,26.6508030141,0.563705672607,0.41313715332
4,2,2,4,0.537365401745,0.564048470144,0.0266830683992,18.6874189479,26.5701275976,0.563705672607,0.41313715332
4,2,2,5,0.537365401745,0.564048470144,0.0266830683992,18.6874189479,26.5701275976,0.563705672607,0.41313715332
4,2,8,0,0.660202578855,0.729725992867,0.0695234140119,26.9484332776,27.3151111127,0.728744407367,0.41313715332
4,2,8,1,0.661295256749,0.729725992867,0.0684307361175,27.4519437245,27.8371343973,0.728744407367,0.41313715332
4,2,8,2,0.669501914057,0.729725992867,0.0602240788093,28.0703158256,28.4679713173,0.728744407367,0.41313715332
4,2,8,3,0.669220365188,0.729725992867,0.0605056276782,27.9319318171,28.334373525,0.728744407367,0.41313715332
4,2,8,4,0.669220365188,0.729725992867,0.0605056276782,27.7966771108,28.205471792,0.728744407367,0.41313715332
4,2,8,5,0.669220365188,0.729725992867,0.0605056276782,27.7966771108,28.205471792,0.728744407367,0.41313715332
4,2,32,0,0.677936638929,0.816128855003,0.138192216074,27.8308177423,28.0567220075,0.805075596429,0.41313715332
4,2,32,1,0.672441255317,0.816128855003,0.143687599685,28.5239919346,28.7358677561,0.805075596429,0.41313715332
4,2,32,2,0.670365370652,0.816128855003,0.145763484351,29.389787447,29.6357741913,0.805075596429,0.41313715332
4,2,32,3,0.670365370652,0.816128855003,0.145763484351,29.1996996494,29.4562480735,0.805075596429,0.41313715332
4,2,32,4,0.670365370652,0.816128855003,0.145763484351,29.0246874069,29.2862766441,0.805075596429,0.41313715332
4,2,32,5,0.670365370652,0.816128855003,0.145763484351,29.0246874069,29.2862766441,0.805075596429,0.41313715332
5,0,2,0,0.461175405936,0.486857468045,0.0256820621087,17.354217655,24.7848929754,0.485911320938,0.312669281134
5,0,2,1,0.463792263327,0.486857468045,0.0230652047176,17.8544977357,25.5456352881,0.485911320938,0.312669281134
5,0,2,2,0.464607857837,0.486857468045,0.0222496102079,17.850335425,25.5611424724,0.485911320938,0.312669281134
5,0,2,3,0.464607857837,0.486857468045,0.0222496102079,17.82872503,25.5404145435,0.485911320938,0.312669281134
5,0,2,4,0.464607857837,0.486857468045,0.0222496102079,17.8746336939,25.6118780478,0.485911320938,0.312669281134
5,0,2,5,0.464607857837,0.486857468045,0.0222496102079,17.8746336939,25.6118780478,0.485911320938,0.312669281134
5,0,8,0,0.641374777664,0.739562862057,0.0981880843928,26.2175693153,26.3721542141,0.73806314526,0.312669281134
5,0,8,1,0.666040083731,0.739562862057,0.0735227783262,27.9760512341,28.1380543924,0.73806314526,0.312669281134
5,0,8,2,0.664908632547,0.739562862057,0.0746542295103,28.1079549164,28.2745874642,0.73806314526,0.312669281134
5,0,8,3,0.664933530894,0.739562862057,0.0746293311637,28.0697284692,28.2371126145,0.73806314526,0.312669281134
5,0,8,4,0.664933530894,0.739562862057,0.0746293311637,28.0246240507,28.1954708248,0.73806314526,0.312669281134
5,0,8,5,0.664933530894,0.739562862057,0.0746293311637,28.0246240507,28.1954708248,0.73806314526,0.312669281134
5,0,32,0,0.713753232767,0.834094558937,0.12034132617,27.2647595332,27.3438570974,0.833393228039,0.312669281134
5,0,32,1,0.73504257093,0.834094558937,0.0990519880072,29.6456319767,29.7589654636,0.833393228039,0.312669281134
5,0,32,2,0.741974680426,0.834094558937,0.0921198785107,29.8998920762,30.0191745945,0.833393228039,0.312669281134
5,0,32,3,0.745462116065,0.834094558937,0.0886324428724,29.8671545699,29.9969770589,0.833393228039,0.312669281134
5,0,32,4,0.745462116065,0.834094558937,0.0886324428724,29.8048323501,29.9430231619,0.833393228039,0.312669281134
5,0,32,5,0.745462116065,0.834094558937,0.0886324428724,29.8048323501,29.9430231619,0.833393228039,0.312669281134
5,1,2,0,0.461521404465,0.486857468045,0.0253360635791,17.4464284864,24.910632231,0.48568916209,0.312669281134
5,1,2,1,0.464523868348,0.486857468045,0.0223335996965,17.9600041119,25.6878727418,0.48568916209,0.312669281134
5,1,2,2,0.465447775528,0.486857468045,0.0214096925168,17.9620284784,25.7112603552,0.48568916209,0.312669281134
5,1,2,3,0.465494044253,0.486857468045,0.0213634237915,17.9502069586,25.7059894268,0.48568916209,0.312669281134
5,1,2,4,0.465447775528,0.486857468045,0.0214096925168,18.0000010028,25.7834694193,0.48568916209,0.312669281134
5,1,2,5,0.465447775528,0.486857468045,0.0214096925168,18.0000010028,25.7834694193,0.48568916209,0.312669281134
5,1,8,0,0.646745440514,0.739562862057,0.0928174215433,26.459047639,26.6367144434,0.736725301024,0.312669281134
5,1,8,1,0.66092715043,0.739562862057,0.0786357116271,28.2875037371,28.4711930086,0.736725301024,0.312669281134
5,1,8,2,0.650985141169,0.739562862057,0.0885777208879,28.4420081082,28.6268774102,0.736725301024,0.312669281134
5,1,8,3,0.65121896158,0.739562862057,0.0883439004773,28.4381798809,28.6262542959,0.736725301024,0.312669281134
5,1,8,4,0.65121896158,0.739562862057,0.0883439004773,28.4039179839,28.5947992587,0.736725301024,0.312669281134
5,1,8,5,0.65121896158,0.739562862057,0.0883439004773,28.4039179839,28.5947992587,0.736725301024,0.312669281134
5,1,32,0,0.746589323868,0.834094558937,0.0875052350691,27.539180766,27.6574804607,0.83262695273,0.312669281134
5,1,32,1,0.743427046105,0.834094558937,0.0906675128318,30.0090432507,30.1582814486,0.83262695273,0.312669281134
5,1,32,2,0.747626549893,0.834094558937,0.0864680090438,30.288373491,30.4383304156,0.83262695273,0.312669281134
5,1,32,3,0.750781140887,0.834094558937,0.0833134180497,30.3085829108,30.4675669611,0.83262695273,0.312669281134
5,1,32,4,0.750781140887,0.834094558937,0.0833134180497,30.277000332,30.4448343515,0.83262695273,0.312669281134
5,1,32,5,0.750781140887,0.834094558937,0.0833134180497,30.277000332,30.4448343515,0.83262695273,0.312669281134
5,2,2,0,0.46127048301,0.486857468045,0.0255869850347,17.5186181955,25.0041295904,0.486515505518,0.312669281134
5,2,2,1,0.464014581993,0.486857468045,0.0228428860514,18.0320777827,25.7826489284,0.486515505518,0.312669281134
5,2,2,2,0.464004878718,0.486857468045,0.0228525893269,18.0169365652,25.7828813377,0.486515505518,0.312669281134
5,2,2,3,0.464004878718,0.486857468045,0.0228525893269,17.9952940712,25.7615245544,0.486515505518,0.312669281134
5,2,2,4,0.464004878718,0.486857468045,0.0228525893269,18.0415276907,25.8324854482,0.486515505518,0.312669281134
5,2,2,5,0.464004878718,0.486857468045,0.0228525893269,18.0415276907,25.8324854482,0.486515505518,0.312669281134
5,2,8,0,0.637528030036,0.739562862057,0.102034832021,26.4747287261,26.6619230382,0.739363373464,0.312669281134
5,2,8,1,0.650247927812,0.739562862057,0.0893149342452,28.3739743253,28.5566763471,0.739363373464,0.312669281134
5,2,8,2,0.647703146696,0.739562862057,0.0918597153609,28.5190138525,28.7118502329,0.739363373464,0.312669281134
5,2,8,3,0.647371235211,0.739562862057,0.0921916268462,28.4987104906,28.6907438593,0.739363373464,0.312669281134
5,2,8,4,0.647371235211,0.739562862057,0.0921916268462,28.4156568707,28.6090678596,0.739363373464,0.312669281134
5,2,8,5,0.647371235211,0.739562862057,0.0921916268462,28.4156568707,28.6090678596,0.739363373464,0.312669281134
5,2,32,0,0.726282083965,0.834094558937,0.107812474973,27.3510885236,27.455098902,0.832402885878,0.312669281134
5,2,32,1,0.739624343513,0.834094558937,0.0944702154244,29.8856408271,30.0100603519,0.832402885878,0.312669281134
5,2,32,2,0.734706562728,0.834094558937,0.0993879962089,30.2022948904,30.3331204722,0.832402885878,0.312669281134
5,2,32,3,0.739708077043,0.834094558937,0.0943864818943,30.192131607,30.3316861159,0.832402885878,0.312669281134
5,2,32,4,0.7403409088,0.834094558937,0.0937536501368,30.0602482396,30.2026217487,0.832402885878,0.312669281134
5,2,32,5,0.7403409088,0.834094558937,0.0937536501368,30.0602482396,30.2026217487,0.832402885878,0.312669281134
6,0,2,0,0.383947230936,0.418316866035,0.0343696350987,16.2205793517,23.0269713986,0.418240722022,0.249638360928
6,0,2,1,0.384240778206,0.418316866035,0.0340760878282,17.2195335492,24.4399178685,0.418240722022,0.249638360928
6,0,2,2,0.38713259356,0.418316866035,0.0311842724742,17.3425946884,24.6456099178,0.418240722022,0.249638360928
6,0,2,3,0.387084149193,0.418316866035,0.0312327168412,17.24507702,24.5289758507,0.418240722022,0.249638360928
6,0,2,4,0.387084149193,0.418316866035,0.0312327168412,17.3606968656,24.7304904232,0.418240722022,0.249638360928
6,0,2,5,0.387084149193,0.418316866035,0.0312327168412,17.3606968656,24.7304904232,0.418240722022,0.249638360928
6,0,8,0,0.53105386352,0.722533544867,0.191479681347,24.8834763189,25.2057640327,0.72187769761,0.249638360928
6,0,8,1,0.550679719881,0.722533544867,0.171853824986,27.9182480546,28.2544420752,0.72187769761,0.249638360928
6,0,8,2,0.645943794872,0.722533544867,0.0765897499948,27.8096044121,28.1654753306,0.72187769761,0.249638360928
6,0,8,3,0.645943794872,0.722533544867,0.0765897499948,27.8190228255,28.1996340927,0.72187769761,0.249638360928
6,0,8,4,0.645943794872,0.722533544867,0.0765897499948,27.9543660096,28.3741931821,0.72187769761,0.249638360928
6,0,8,5,0.645943794872,0.722533544867,0.0765897499948,27.9543660096,28.3741931821,0.72187769761,0.249638360928
6,0,32,0,0.570515051147,0.824492092007,0.253977040861,25.9097034867,25.9860427621,0.819686403807,0.249638360928
6,0,32,1,0.669114479134,0.824492092007,0.155377612873,30.3227958422,30.4131972034,0.819686403807,0.249638360928
6,0,32,2,0.764562288973,0.824492092007,0.0599298030344,30.2002571451,30.2952561153,0.819686403807,0.249638360928
6,0,32,3,0.761905188857,0.824492092007,0.0625869031509,30.3128809036,30.4109065573,0.819686403807,0.249638360928
6,0,32,4,0.761905188857,0.824492092007,0.0625869031509,30.4584149271,30.5605558807,0.819686403807,0.249638360928
6,0,32,5,0.761905188857,0.824492092007,0.0625869031509,30.4584149271,30.5605558807,0.819686403807,0.249638360928
6,1,2,0,0.382703454257,0.418316866035,0.0356134117779,15.863731783,22.5325636725,0.418081504172,0.249638360928
6,1,2,1,0.382553730332,0.418316866035,0.0357631357026,16.730167944,23.7544121197,0.418081504172,0.249638360928
6,1,2,2,0.38584251065,0.418316866035,0.0324743553849,17.4573279777,24.8127978523,0.418081504172,0.249638360928
6,1,2,3,0.386208445603,0.418316866035,0.0321084204315,17.4026212084,24.7602161606,0.418081504172,0.249638360928
6,1,2,4,0.386208445603,0.418316866035,0.0321084204315,17.4717061241,24.893094667,0.418081504172,0.249638360928
6,1,2,5,0.386208445603,0.418316866035,0.0321084204315,17.4717061241,24.893094667,0.418081504172,0.249638360928
6,1,8,0,0.525115455545,0.722533544867,0.197418089322,23.9990868691,24.3122915178,0.722008216628,0.249638360928
6,1,8,1,0.549834185101,0.722533544867,0.172699359766,27.3140261232,27.6389901154,0.722008216628,0.249638360928
6,1,8,2,0.641863367202,0.722533544867,0.0806701776652,29.0039224743,29.356730665,0.722008216628,0.249638360928
6,1,8,3,0.641669973631,0.722533544867,0.0808635712362,29.1297136735,29.5061649449,0.722008216628,0.249638360928
6,1,8,4,0.641669973631,0.722533544867,0.0808635712362,29.1279482353,29.5467126668,0.722008216628,0.249638360928
6,1,8,5,0.641669973631,0.722533544867,0.0808635712362,29.1279482353,29.5467126668,0.722008216628,0.249638360928
6,1,32,0,0.555366864839,0.824492092007,0.269125227168,24.7775437276,24.841730129,0.823186793049,0.249638360928
6,1,32,1,0.673365300136,0.824492092007,0.151126791871,29.6316909739,29.7078769423,0.823186793049,0.249638360928
6,1,32,2,0.75926144479,0.824492092007,0.0652306472172,31.7043745434,31.7870930208,0.823186793049,0.249638360928
6,1,32,3,0.755574373494,0.824492092007,0.0689177185134,31.8975940258,31.9836170961,0.823186793049,0.249638360928
6,1,32,4,0.755574373494,0.824492092007,0.0689177185134,31.8797948101,31.9686266508,0.823186793049,0.249638360928
6,1,32,5,0.755574373494,0.824492092007,0.0689177185134,31.8797948101,31.9686266508,0.823186793049,0.249638360928
6,2,2,0,0.386940517561,0.418316866035,0.0313763484731,16.2790484691,23.1193565563,0.41755438879,0.249638360928
6,2,2,1,0.383523226205,0.418316866035,0.03479363983,17.4648586636,24.7936662371,0.41755438879,0.249638360928
6,2,2,2,0.386490909877,0.418316866035,0.0318259561573,17.6089456823,25.0281341486,0.41755438879,0.249638360928
6,2,2,3,0.386490673123,0.418316866035,0.0318261929118,17.509390567,24.9098993213,0.41755438879,0.249638360928
6,2,2,4,0.386490673123,0.418316866035,0.0318261929118,17.6324777528,25.1244975735,0.41755438879,0.249638360928
6,2,2,5,0.386490673123,0.418316866035,0.0318261929118,17.6324777528,25.1244975735,0.41755438879,0.249638360928
6,2,8,0,0.544064750568,0.722533544867,0.178468794299,24.3260087601,24.6472349817,0.717447090429,0.249638360928
6,2,8,1,0.551626647574,0.722533544867,0.170906897293,28.6011249795,28.9395927439,0.717447090429,0.249638360928
6,2,8,2,0.64835132259,0.722533544867,0.0741822222775,28.6795965995,29.0372106586,0.717447090429,0.249638360928
6,2,8,3,0.64835211721,0.722533544867,0.0741814276575,28.7386444937,29.1201270499,0.717447090429,0.249638360928
6,2,8,4,0.64835211721,0.722533544867,0.0741814276575,28.8509172693,29.2805946013,0.717447090429,0.249638360928
6,2,8,5,0.64835211721,0.722533544867,0.0741814276575,28.8509172693,29.2805946013,0.717447090429,0.249638360928
6,2,32,0,0.564145774987,0.824492092007,0.26034631702,25.1642139772,25.260644611,0.82018462879,0.249638360928
6,2,32,1,0.573134066052,0.824492092007,0.251358025956,30.81321307,30.9176074126,0.82018462879,0.249638360928
6,2,32,2,0.754464968194,0.824492092007,0.0700271238134,30.9901473101,31.097859537,0.82018462879,0.249638360928
6,2,32,3,0.754465024813,0.824492092007,0.0700270671941,31.1648043511,31.2879010687,0.82018462879,0.249638360928
6,2,32,4,0.754465024813,0.824492092007,0.0700270671941,31.2877418017,31.4133190392,0.82018462879,0.249638360928
6,2,32,5,0.754465024813,0.824492092007,0.0700270671941,31.2877418017,31.4133190392,0.82018462879,0.249638360928
7,0,2,0,0.585791849039,0.606357825867,0.020565976828,19.7948358347,27.859500266,0.60594919095,0.456359648908
7,0,2,1,0.58599943747,0.606357825867,0.0203583883976,20.9883785673,29.5201254047,0.60594919095,0.456359648908
7,0,2,2,0.586643453101,0.606357825867,0.0197143727666,21.1798575466,29.8061299953,0.60594919095,0.456359648908
7,0,2,3,0.586643453101,0.606357825867,0.0197143727666,21.0515981215,29.6469406155,0.60594919095,0.456359648908
7,0,2,4,0.586643453101,0.606357825867,0.0197143727666,21.1725286965,29.8296644077,0.60594919095,0.456359648908
7,0,2,5,0.586643453101,0.606357825867,0.0197143727666,21.1725286965,29.8296644077,0.60594919095,0.456359648908
7,0,8,0,0.729821312049,0.784797033301,0.0549757212517,28.2981159075,28.4356054408,0.784301389042,0.456359648908
7,0,8,1,0.741420643828,0.784797033301,0.0433763894727,31.7466112141,31.8992306558,0.784301389042,0.456359648908
7,0,8,2,0.742377894248,0.784797033301,0.0424191390525,32.2986974105,32.4602080082,0.784301389042,0.456359648908
7,0,8,3,0.742461282844,0.784797033301,0.0423357504565,32.3024069816,32.4722673984,0.784301389042,0.456359648908
7,0,8,4,0.741152764873,0.784797033301,0.043644268428,32.37228307,32.5445652139,0.784301389042,0.456359648908
7,0,8,5,0.741152764873,0.784797033301,0.043644268428,32.37228307,32.5445652139,0.784301389042,0.456359648908
7,0,32,0,0.698456644603,0.811959049435,0.113502404832,28.4216827665,28.4967389311,0.810365092036,0.456359648908
7,0,32,1,0.752467587763,0.811959049435,0.0594914616724,32.0703748496,32.149853738,0.810365092036,0.456359648908
7,0,32,2,0.750066270137,0.811959049435,0.0618927792979,32.7645422252,32.8551864081,0.810365092036,0.456359648908
7,0,32,3,0.750066270205,0.811959049435,0.0618927792297,32.8094459471,32.9065318089,0.810365092036,0.456359648908
7,0,32,4,0.750066270205,0.811959049435,0.0618927792297,32.8860804858,32.9839839431,0.810365092036,0.456359648908
7,0,32,5,0.750066270205,0.811959049435,0.0618927792297,32.8860804858,32.9839839431,0.810365092036,0.456359648908
7,1,2,0,0.580815829506,0.606357825867,0.025541996361,18.3790608162,25.8978357837,0.605480233228,0.456359648908
7,1,2,1,0.585371497286,0.606357825867,0.0209863285809,19.5613201764,27.5436113484,0.605480233228,0.456359648908
7,1,2,2,0.585353207197,0.606357825867,0.0210046186705,19.6342561657,27.6634105607,0.605480233228,0.456359648908
7,1,2,3,0.585353510371,0.606357825867,0.0210043154959,19.5712946949,27.600332219,0.605480233228,0.456359648908
7,1,2,4,0.585353207197,0.606357825867,0.0210046186705,19.6107210593,27.6613707109,0.605480233228,0.456359648908
7,1,2,5,0.585353207197,0.606357825867,0.0210046186705,19.6107210593,27.6613707109,0.605480233228,0.456359648908
7,1,8,0,0.677081555162,0.784797033301,0.107715478139,26.0542506645,26.174980183,0.78447329616,0.456359648908
7,1,8,1,0.737113080515,0.784797033301,0.0476839527856,29.426294146,29.5555821464,0.78447329616,0.456359648908
7,1,8,2,0.738352908519,0.784797033301,0.0464441247824,29.7259547323,29.8620167274,0.78447329616,0.456359648908
7,1,8,3,0.738352908522,0.784797033301,0.0464441247794,29.8312813882,29.9785823541,0.78447329616,0.456359648908
7,1,8,4,0.738352908522,0.784797033301,0.0464441247794,29.7427370504,29.891737498,0.78447329616,0.456359648908
7,1,8,5,0.738352908522,0.784797033301,0.0464441247794,29.7427370504,29.891737498,0.78447329616,0.456359648908
7,1,32,0,0.669257122163,0.811959049435,0.142701927273,26.1345315531,26.1803827513,0.811156508919,0.456359648908
7,1,32,1,0.722295396346,0.811959049435,0.089663653089,29.6983048641,29.7488761813,0.811156508919,0.456359648908
7,1,32,2,0.723553322398,0.811959049435,0.0884057270368,30.1184821596,30.1780491248,0.811156508919,0.456359648908
7,1,32,3,0.723553322398,0.811959049435,0.0884057270368,30.2572640593,30.3227173139,0.811156508919,0.456359648908
7,1,32,4,0.723553322398,0.811959049435,0.0884057270368,30.1647803125,30.230376231,0.811156508919,0.456359648908
7,1,32,5,0.723553322398,0.811959049435,0.0884057270368,30.1647803125,30.230376231,0.811156508919,0.456359648908
7,2,2,0,0.581784904378,0.606357825867,0.0245729214892,19.5071553477,27.4602851353,0.60590746522,0.456359648908
7,2,2,1,0.585779376997,0.606357825867,0.0205784488701,20.7012014238,29.123492682,0.60590746522,0.456359648908
7,2,2,2,0.586275976811,0.606357825867,0.0200818490566,20.9664315468,29.5113062599,0.60590746522,0.456359648908
7,2,2,3,0.586305383634,0.606357825867,0.0200524422334,20.8440608236,29.3607557242,0.60590746522,0.456359648908
7,2,2,4,0.586275976811,0.606357825867,0.0200818490566,20.9641699829,29.5424493452,0.60590746522,0.456359648908
7,2,2,5,0.586275976811,0.606357825867,0.0200818490566,20.9641699829,29.5424493452,0.60590746522,0.456359648908
7,2,8,0,0.683931225618,0.784797033301,0.100865807683,27.6397801635,27.7539595431,0.783873145698,0.456359648908
7,2,8,1,0.738387900069,0.784797033301,0.0464091332317,31.2276286547,31.3558007301,0.783873145698,0.456359648908
7,2,8,2,0.739238008381,0.784797033301,0.0455590249199,31.9193239082,32.0536922633,0.783873145698,0.456359648908
7,2,8,3,0.739567865501,0.784797033301,0.0452291677998,31.7742331338,31.9207209777,0.783873145698,0.456359648908
7,2,8,4,0.739300739679,0.784797033301,0.0454962936219,32.0046595674,32.1536364728,0.783873145698,0.456359648908
7,2,8,5,0.739300739679,0.784797033301,0.0454962936219,32.0046595674,32.1536364728,0.783873145698,0.456359648908
7,2,32,0,0.678976761543,0.811959049435,0.132982287892,27.6815730162,27.7717438034,0.81083734224,0.456359648908
7,2,32,1,0.755003258412,0.811959049435,0.0569557910236,31.5280344699,31.6282224973,0.81083734224,0.456359648908
7,2,32,2,0.755040712398,0.811959049435,0.0569183370377,32.342877824,32.4466896332,0.81083734224,0.456359648908
7,2,32,3,0.755040712672,0.811959049435,0.0569183367631,32.2283900315,32.3411603903,0.81083734224,0.456359648908
7,2,32,4,0.755040712672,0.811959049435,0.0569183367631,32.4675440089,32.580801752,0.81083734224,0.456359648908
7,2,32,5,0.755040712672,0.811959049435,0.0569183367631,32.4675440089,32.580801752,0.81083734224,0.456359648908
8,0,2,0,0.395447320639,0.436189872604,0.0407425519652,15.6315710286,21.0590417261,0.435702431756,0.245173116704
8,0,2,1,0.389389662101,0.436189872604,0.0468002105032,16.0236081989,21.6067495447,0.435702431756,0.245173116704
8,0,2,2,0.389765555481,0.436189872604,0.0464243171231,16.0765393488,21.6992747477,0.435702431756,0.245173116704
8,0,2,3,0.389755930445,0.436189872604,0.0464339421588,16.5007782154,22.2487991708,0.435702431756,0.245173116704
8,0,2,4,0.389755930445,0.436189872604,0.0464339421588,16.403028405,22.1419947948,0.435702431756,0.245173116704
8,0,2,5,0.389755930445,0.436189872604,0.0464339421588,16.403028405,22.1419947948,0.435702431756,0.245173116704
8,0,8,0,0.568786219894,0.724917588188,0.156131368294,22.3752327094,22.6125540289,0.72405900063,0.245173116704
8,0,8,1,0.55021355391,0.724917588188,0.174704034278,22.8185648293,23.0429604005,0.72405900063,0.245173116704
8,0,8,2,0.550300697555,0.724917588188,0.174616890634,23.6054630911,23.8443849839,0.72405900063,0.245173116704
8,0,8,3,0.550302657192,0.724917588188,0.174614930996,24.4072764572,24.6543317674,0.72405900063,0.245173116704
8,0,8,4,0.550302657192,0.724917588188,0.174614930996,24.1190480843,24.3730113973,0.72405900063,0.245173116704
8,0,8,5,0.550302657192,0.724917588188,0.174614930996,24.1190480843,24.3730113973,0.72405900063,0.245173116704
8,0,32,0,0.571967016986,0.797634755257,0.225667738271,23.0904142191,23.2318475591,0.795891198206,0.245173116704
8,0,32,1,0.539132541755,0.797634755257,0.258502213502,23.7314998449,23.8802468282,0.795891198206,0.245173116704
8,0,32,2,0.542779583432,0.797634755257,0.254855171825,24.9133279381,25.0676382654,0.795891198206,0.245173116704
8,0,32,3,0.543632776155,0.797634755257,0.254001979101,25.8095782473,25.9709490876,0.795891198206,0.245173116704
8,0,32,4,0.543632776155,0.797634755257,0.254001979101,25.4008742526,25.5639258002,0.795891198206,0.245173116704
8,0,32,5,0.543632776155,0.797634755257,0.254001979101,25.4008742526,25.5639258002,0.795891198206,0.245173116704
8,1,2,0,0.392880744627,0.436189872604,0.0433091279766,15.41471729,20.7905356772,0.435649524174,0.245173116704
8,1,2,1,0.386916716594,0.436189872604,0.0492731560102,15.9950601283,21.5873504656,0.435649524174,0.245173116704
8,1,2,2,0.386949317634,0.436189872604,0.0492405549701,15.7522673336,21.2898771052,0.435649524174,0.245173116704
8,1,2,3,0.386949317634,0.436189872604,0.0492405549701,16.1792755609,21.8431371221,0.435649524174,0.245173116704
8,1,2,4,0.386949317634,0.436189872604,0.0492405549701,16.0761226413,21.7301857922,0.435649524174,0.245173116704
8,1,2,5,0.386949317634,0.436189872604,0.0492405549701,16.0761226413,21.7301857922,0.435649524174,0.245173116704
8,1,8,0,0.558174547276,0.724917588188,0.166743040912,22.1753320126,22.4006644752,0.724499490003,0.245173116704
8,1,8,1,0.537180332041,0.724917588188,0.187737256147,22.9451474322,23.1654529385,0.724499490003,0.245173116704
8,1,8,2,0.535377510434,0.724917588188,0.189540077755,22.5560266613,22.7906726052,0.724499490003,0.245173116704
8,1,8,3,0.535377510434,0.724917588188,0.189540077755,23.5223088556,23.7685486996,0.724499490003,0.245173116704
8,1,8,4,0.535377510434,0.724917588188,0.189540077755,23.2174999966,23.4711164159,0.724499490003,0.245173116704
8,1,8,5,0.535377510434,0.724917588188,0.189540077755,23.2174999966,23.4711164159,0.724499490003,0.245173116704
8,1,32,0,0.562147711169,0.797634755257,0.235487044087,23.0876811583,23.1961659882,0.797220152074,0.245173116704
8,1,32,1,0.522782620073,0.797634755257,0.274852135184,23.9764587123,24.082159485,0.797220152074,0.245173116704
8,1,32,2,0.518678570339,0.797634755257,0.278956184918,23.8214932159,23.9364211318,0.797220152074,0.245173116704
8,1,32,3,0.520409510007,0.797634755257,0.27722524525,24.8984334629,25.019455591,0.797220152074,0.245173116704
8,1,32,4,0.520409510007,0.797634755257,0.27722524525,24.4761315544,24.6021540347,0.797220152074,0.245173116704
8,1,32,5,0.520409510007,0.797634755257,0.27722524525,24.4761315544,24.6021540347,0.797220152074,0.245173116704
8,2,2,0,0.392211738029,0.436189872604,0.0439781345753,15.8426175591,21.3456824022,0.435467938483,0.245173116704
8,2,2,1,0.392452551024,0.436189872604,0.04373732158,16.4913422784,22.2279620705,0.435467938483,0.245173116704
8,2,2,2,0.392634779699,0.436189872604,0.043555092905,16.4106626054,22.1438098692,0.435467938483,0.245173116704
8,2,2,3,0.392634779699,0.436189872604,0.043555092905,16.8200157834,22.673655481,0.435467938483,0.245173116704
8,2,2,4,0.392634779699,0.436189872604,0.043555092905,16.7217944432,22.5654450352,0.435467938483,0.245173116704
8,2,2,5,0.392634779699,0.436189872604,0.043555092905,16.7217944432,22.5654450352,0.435467938483,0.245173116704
8,2,8,0,0.555464506458,0.724917588188,0.16945308173,22.7617544279,22.9962165439,0.720259342125,0.245173116704
8,2,8,1,0.549162342646,0.724917588188,0.175755245543,23.540047934,23.7643379539,0.720259342125,0.245173116704
8,2,8,2,0.547462453551,0.724917588188,0.177455134637,23.82080734,24.0588606901,0.720259342125,0.245173116704
8,2,8,3,0.547999929326,0.724917588188,0.176917658862,24.9066149423,25.1545279677,0.720259342125,0.245173116704
8,2,8,4,0.547999929326,0.724917588188,0.176917658862,24.6074805126,24.8619531605,0.720259342125,0.245173116704
8,2,8,5,0.547999929326,0.724917588188,0.176917658862,24.6074805126,24.8619531605,0.720259342125,0.245173116704
8,2,32,0,0.560741453919,0.797634755257,0.236893301337,23.529197151,23.6661712169,0.77790750417,0.245173116704
8,2,32,1,0.539118407641,0.797634755257,0.258516347616,24.5596966328,24.6980784547,0.77790750417,0.245173116704
8,2,32,2,0.534881448592,0.797634755257,0.262753306665,25.1919715924,25.3368219461,0.77790750417,0.245173116704
8,2,32,3,0.537420824902,0.797634755257,0.260213930355,26.4211775145,26.5696972909,0.77790750417,0.245173116704
